DATA, ACAP, KLOC, LTEX, PVOL, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.028,4.769,297.274,1.726,2.192,4.651,3.875,3.028,550.556,24.892,2796.153,2.145
2.553,4.242,37.585,1.787,3.221,5.272,1.524,3.642,90.884,14.469,783.252,2.145
3.931,4.087,261.899,3.775,2.876,4.954,4.189,3.195,415.781,23.886,2920.942,1.072
4.879,3.349,361.152,3.421,3.184,2.659,2.237,3.089,853.513,28.572,9455.307,1.072
4.486,4.555,74.957,3.061,4.68,3.608,2.072,3.389,204.424,18.497,1933.09,2.145
3.276,4.301,224.607,3.043,4.417,2.231,2.776,3.835,530.356,24.474,4838.807,2.145
2.84,4.177,82.442,2.282,3.986,2.656,1.797,3.409,343.374,22.049,5787.857,2.949
3.058,4.654,202.643,3.72,3.901,3.207,1.586,3.095,627.092,26.885,5760.833,0.536
4.851,3.753,283.696,3.523,3.363,4.753,4.842,3.128,1060.614,30.511,3243.815,1.609
2.844,4.809,177.339,3.244,3.511,2.522,2.937,3.412,802.06,27.029,4647.027,0.0
4.594,4.982,222.714,3.679,4.983,2.939,3.653,3.383,791.867,28.605,5444.641,2.145
3.844,4.459,33.233,2.401,4.681,3.312,2.795,3.017,142.618,16.775,680.747,1.072
3.752,3.113,339.974,2.504,4.121,4.099,3.977,3.533,1171.54,30.931,4331.854,1.072
3.156,3.573,190.723,2.129,3.51,1.445,2.275,3.624,1113.333,31.456,8282.107,1.877
3.191,3.421,231.943,3.49,3.446,1.522,2.476,3.221,1209.725,33.659,7506.033,0.268
3.889,4.326,271.4,3.951,3.089,2.077,2.108,3.482,515.739,25.504,14241.218,3.217
2.25,3.832,95.462,2.01,3.4,1.221,1.584,3.377,244.142,19.507,5939.713,2.681
2.292,4.658,151.565,3.946,2.454,1.45,2.634,3.736,404.121,22.865,2592.181,0.268
3.266,4.907,82.113,1.529,3.504,5.053,4.331,3.588,246.316,19.133,1539.604,1.34
4.386,4.562,240.43,1.429,2.91,2.267,4.818,3.069,546.705,24.884,10498.839,0.804
2.962,4.299,52.822,2.852,4.174,4.3,1.563,3.291,152.081,17.302,819.352,0.536
3.088,3.918,327.462,2.335,2.728,1.223,4.808,3.448,2348.294,39.979,5940.054,0.0
4.506,4.465,349.723,3.134,4.739,1.215,4.988,3.997,1853.954,37.337,16543.669,0.0
4.087,4.1,318.936,2.739,2.345,3.056,3.113,3.864,1696.112,37.085,5028.51,1.072
4.42,3.565,246.377,1.561,4.912,3.868,3.39,3.51,875.694,28.875,8891.49,0.268
3.585,3.941,70.522,1.913,3.2,5.937,3.047,3.776,133.121,16.301,1095.757,1.34
2.224,4.945,299.405,2.886,3.6,5.007,2.39,3.515,457.479,24.355,8732.814,1.609
3.996,3.222,264.323,1.064,4.771,2.272,4.038,3.544,1547.344,33.625,8590.589,0.268
3.183,3.457,35.842,1.026,4.672,3.409,3.448,3.868,347.72,22.405,2668.666,1.34
3.807,3.724,106.866,2.555,2.23,2.554,1.547,3.236,525.517,25.829,3141.76,1.34
2.605,3.798,133.293,1.104,3.34,1.395,4.054,3.247,302.315,19.998,3211.316,0.0
2.537,3.517,48.639,3.553,4.794,3.848,1.216,3.326,128.722,16.691,2501.234,1.072
4.804,3.779,84.74,2.058,3.974,1.344,2.157,3.419,374.329,22.702,6388.864,2.413
3.002,3.288,345.762,3.665,4.547,3.215,4.015,3.349,1343.851,33.314,4403.727,1.072
3.012,4.842,21.901,3.924,2.861,2.017,4.596,3.889,93.299,14.369,211.766,0.536
2.533,4.707,183.691,2.056,3.468,2.538,4.011,3.95,792.867,27.869,15011.162,1.072
3.12,4.517,335.341,1.04,2.591,3.65,4.172,3.213,956.542,29.742,17443.363,0.804
3.228,4.536,203.962,2.977,2.256,3.576,3.69,3.417,383.665,22.083,2328.207,3.217
2.143,4.286,323.863,3.916,4.988,5.381,1.326,3.404,625.154,25.696,2987.567,1.072
3.361,4.452,29.761,1.39,3.592,2.288,4.208,3.138,235.666,19.623,1440.601,1.877
2.468,3.662,12.873,1.323,3.474,2.275,1.897,3.103,63.627,12.93,767.751,2.145
2.846,3.333,34.904,2.916,2.076,3.576,2.668,3.546,195.478,19.132,2695.121,0.0
3.062,3.233,228.352,3.542,4.23,3.689,2.339,3.796,765.998,27.339,4999.191,0.0
3.036,4.283,78.37,3.68,2.411,5.855,3.271,3.21,100.677,15.126,307.883,0.536
3.853,3.429,124.374,2.44,2.994,4.998,4.735,3.869,685.049,26.559,1568.725,0.0
4.245,3.373,193.055,3.47,4.081,2.052,1.274,3.602,1714.922,36.399,14316.454,0.268
2.941,4.668,110.251,3.757,3.953,1.369,4.246,3.07,265.735,20.054,2857.131,0.0
2.787,4.365,68.305,2.801,2.807,1.96,4.469,3.8,168.198,17.251,904.317,0.0
4.42,3.591,232.841,1.522,2.305,5.587,1.557,3.359,1183.133,33.484,10671.291,0.804
4.289,4.38,337.637,3.495,3.476,4.179,3.495,3.229,286.52,19.959,2413.028,1.072
4.647,4.021,168.268,3.538,3.564,4.332,3.066,3.597,341.463,21.612,2367.975,3.217
3.694,3.023,308.036,2.313,4.281,2.636,1.802,3.935,2491.036,41.676,17901.226,0.268
2.914,3.431,268.714,2.248,4.366,3.669,3.999,3.608,809.554,28.526,8563.902,1.609
3.478,3.437,364.423,2.851,4.648,1.706,2.685,3.042,1943.711,38.688,22576.45,0.268
2.136,4.182,174.569,1.25,3.205,5.875,4.184,3.132,324.024,20.36,952.687,0.804
2.974,3.063,175.144,2.868,4.972,3.279,4.887,3.598,695.267,27.549,2943.851,0.0
2.163,4.9,169.811,2.952,4.068,3.889,3.634,3.488,580.169,26.063,6734.945,0.0
4.586,3.628,248.655,3.363,2.869,5.331,1.346,3.504,508.838,25.049,4801.988,1.072
3.701,3.985,15.024,1.856,3.782,5.786,2.072,3.09,27.214,10.255,281.097,0.268
3.153,3.765,163.915,3.451,4.673,4.895,1.134,3.828,1080.728,31.534,3079.195,0.536
2.693,4.905,222.62,1.162,3.864,5.031,2.6,3.491,893.441,28.881,3238.918,3.217
2.557,4.469,184.142,3.73,3.4,1.117,4.672,3.942,627.832,25.155,4103.29,0.0
2.927,4.738,299.886,3.749,3.908,1.262,4.265,3.622,994.066,29.99,21057.248,0.536
3.784,3.67,172.291,2.111,4.656,4.43,3.699,3.159,279.124,20.16,1926.539,0.0
3.042,4.594,239.221,2.633,3.885,3.594,4.41,3.1,781.249,28.612,2724.147,1.072
2.118,4.262,347.142,3.979,3.346,3.242,4.492,3.671,607.793,24.95,2646.054,1.072
2.086,4.991,245.569,1.551,3.035,3.745,3.445,3.24,794.049,28.739,4920.272,2.413
2.937,3.872,262.279,2.141,2.71,5.61,4.111,3.241,336.063,21.192,1366.051,2.145
2.527,4.114,103.461,3.656,2.857,3.828,4.85,3.55,104.472,14.929,1286.596,2.145
3.807,4.766,288.182,2.411,3.995,1.337,3.506,3.662,987.046,29.418,7271.273,1.609
3.966,4.382,343.887,1.77,3.921,2.928,3.903,3.718,1549.115,36.059,17650.529,0.804
2.246,3.378,278.938,3.288,2.904,1.833,4.712,3.186,377.337,22.638,6277.994,1.609
3.4,3.102,138.279,1.006,4.134,5.389,3.82,3.388,602.707,25.264,1404.577,1.34
4.398,4.903,368.157,3.75,2.337,3.88,1.138,3.847,1085.301,30.709,7834.91,0.536
2.307,3.646,335.029,2.843,4.955,4.932,4.062,3.667,1448.736,34.902,11945.594,0.0
3.476,3.312,188.424,1.184,4.353,2.746,4.947,3.355,707.377,26.266,3585.369,0.268
3.833,4.891,197.611,1.784,3.395,4.458,4.219,3.909,303.51,20.303,4446.946,3.217
3.025,4.2,77.997,2.966,2.474,4.774,1.302,3.866,181.921,17.954,3691.3,1.609
3.643,4.433,35.18,2.405,4.407,1.659,3.657,3.203,121.946,15.779,1143.244,1.072
4.02,4.896,102.586,3.88,2.675,2.693,1.292,3.965,427.301,23.916,5360.807,1.877
3.25,4.882,200.923,3.444,2.516,1.32,2.534,3.266,619.816,25.678,5730.58,1.34
4.768,3.476,347.893,3.703,3.86,4.333,1.355,3.103,1369.91,33.722,12682.407,0.536
2.67,4.659,192.189,2.963,4.55,1.792,1.758,3.492,1537.918,34.046,10479.69,0.536
3.112,4.234,289.08,2.698,4.496,5.773,2.083,3.357,599.379,26.996,5677.752,1.072
3.072,3.963,195.732,1.262,3.739,4.525,2.626,3.554,760.967,28.79,4090.153,2.145
3.822,3.379,328.2,2.065,3.842,4.895,4.696,3.409,1167.414,30.642,6443.254,1.609
2.518,4.063,256.588,3.253,3.005,1.58,2.965,3.866,1072.888,29.747,7285.78,0.268
2.633,4.892,272.58,2.974,3.011,1.948,3.94,3.143,776.044,27.977,6200.469,1.072
3.347,4.028,136.596,1.392,4.013,1.736,1.856,3.003,564.167,24.53,8346.609,1.34
2.428,4.906,16.98,3.955,3.56,4.158,4.288,3.625,48.597,11.952,175.164,1.072
4.283,3.85,124.389,3.806,2.754,3.664,2.875,3.696,456.297,24.488,2119.323,1.072
4.942,3.77,218.327,2.6,3.59,1.242,3.675,3.629,1204.694,32.884,17902.541,0.0
2.243,3.281,144.764,1.08,2.347,2.185,2.811,3.24,487.575,24.075,3658.171,0.536
4.518,4.226,91.2,3.485,2.412,4.429,4.787,3.138,84.591,14.0,666.286,2.145
2.471,4.907,102.316,1.723,3.011,4.877,4.328,3.641,120.855,15.504,948.21,1.072
3.936,4.884,101.712,1.745,2.051,3.917,4.83,3.162,276.21,20.001,1231.084,0.0
4.753,4.321,266.784,1.075,3.423,2.665,4.507,3.673,1219.424,31.944,4489.463,1.34
3.791,4.891,265.646,1.003,2.122,2.908,4.808,3.051,472.574,22.717,2614.119,1.072
3.874,4.547,288.436,1.852,4.593,4.477,1.747,3.43,1946.101,38.233,18636.291,2.413
2.623,4.17,134.457,3.151,4.169,4.645,1.283,3.085,276.81,20.731,2329.601,1.609
3.996,4.781,89.9,2.911,2.12,2.144,2.522,3.273,171.476,17.307,2254.603,3.217
3.513,3.689,117.044,2.401,3.498,1.745,2.14,3.377,421.274,24.269,5024.612,2.413
3.243,3.478,223.433,1.585,3.7,3.166,1.636,3.025,784.34,28.985,24255.331,0.268
4.343,4.603,188.979,3.278,2.428,5.736,1.951,3.09,461.398,24.919,2819.058,0.0
2.143,3.202,175.759,3.142,3.019,1.059,4.611,3.142,429.503,22.808,4896.256,1.072
4.353,4.491,369.521,1.298,4.653,2.893,3.623,3.761,1814.171,36.081,17914.706,2.145
3.483,3.95,212.984,3.115,4.154,4.133,2.893,3.461,970.543,29.928,13177.797,0.0
3.29,3.933,373.32,1.199,2.198,3.916,2.114,3.918,977.787,30.713,7663.381,0.536
4.742,3.334,246.252,1.272,2.18,4.365,2.305,3.332,2636.523,43.151,9966.694,0.268
4.914,4.862,321.775,1.311,3.626,1.932,2.839,3.101,933.085,29.066,16834.015,2.145
2.272,3.081,209.905,3.676,2.356,5.136,2.908,3.465,410.39,23.383,3874.641,0.536
3.912,3.809,302.939,1.529,3.306,2.537,2.465,3.945,1588.777,33.391,15516.91,0.268
3.245,4.386,282.797,2.674,2.973,2.853,3.94,3.247,1326.313,32.655,9976.78,0.536
2.662,3.233,186.009,2.791,2.442,3.987,3.661,3.918,558.983,24.709,2925.436,0.0
2.383,3.911,247.003,2.76,2.184,4.232,4.54,3.181,366.221,21.338,4246.257,0.0
4.912,4.063,206.473,3.7,3.27,1.811,2.827,3.619,444.182,24.109,2205.734,1.34
2.18,3.172,71.533,2.237,2.717,3.316,4.113,3.561,220.224,19.004,2516.15,1.609
3.862,3.548,234.652,3.063,2.359,2.536,2.966,3.468,1427.959,34.234,6549.18,0.0
2.394,4.383,233.076,2.434,2.889,5.575,3.641,3.129,659.79,25.864,2153.481,0.536
3.99,4.413,351.959,1.708,2.654,2.037,1.629,3.825,1646.933,35.672,10762.721,2.413
3.416,3.414,144.826,3.158,4.494,5.919,4.952,3.699,193.638,17.737,1345.753,1.072
4.926,4.446,83.676,3.48,4.955,5.888,3.551,3.408,365.789,22.613,853.29,0.0
4.243,4.736,216.374,3.055,2.753,2.313,3.347,3.554,459.639,23.52,3506.238,1.072
2.897,3.544,217.664,2.175,3.044,1.063,3.476,3.216,710.109,26.609,4612.902,0.0
3.164,3.485,189.864,2.4,2.725,2.308,4.559,3.381,1878.978,38.494,8063.622,0.0
4.046,4.665,363.05,3.738,4.055,1.763,2.45,3.475,976.272,31.132,4665.352,1.34
4.909,4.253,182.452,2.709,4.065,1.6,1.29,3.632,1327.391,32.912,5469.196,1.072
4.794,4.385,317.646,1.71,2.466,4.466,3.273,3.528,906.495,28.645,5450.277,1.34
4.717,3.658,323.139,3.56,2.9,1.046,3.137,3.826,1277.688,33.052,22485.822,0.536
3.182,3.272,142.178,3.945,3.009,5.851,4.976,3.013,216.337,18.296,569.976,0.0
4.781,4.219,44.811,1.39,2.739,5.572,1.271,3.453,154.521,17.284,365.395,0.0
2.366,4.481,163.66,2.361,3.272,2.453,4.824,3.692,411.914,22.545,2678.333,3.217
4.511,4.514,20.943,1.411,4.08,3.598,1.214,3.015,83.658,14.361,436.453,3.217
3.968,3.279,241.575,2.21,3.452,1.889,3.148,3.556,1149.386,30.902,13099.745,1.609
4.621,3.337,378.582,2.547,3.419,2.31,3.61,3.262,2434.112,37.414,6882.822,0.0
4.098,3.666,280.586,3.342,4.2,2.495,1.762,3.001,1627.358,36.103,16427.191,0.804
2.703,3.542,232.001,3.94,4.888,2.105,3.516,3.706,676.651,26.564,2477.919,1.072
4.53,4.936,299.483,3.072,2.37,5.137,4.594,3.246,502.716,24.161,1518.933,0.536
4.801,3.49,265.637,3.922,2.84,3.247,2.995,3.565,967.242,30.738,7209.558,1.609
3.447,3.423,36.042,3.305,3.737,3.252,3.728,3.262,139.477,16.32,445.827,0.0
2.837,4.359,310.715,3.958,4.62,5.006,1.879,3.865,714.929,28.531,6906.822,0.0
3.718,4.136,277.12,3.494,3.165,3.962,4.78,3.045,900.074,28.87,4112.91,0.536
3.121,4.791,40.801,2.889,2.638,1.62,1.971,3.202,143.164,16.862,812.905,0.536
3.771,3.563,391.177,2.583,2.337,4.401,1.458,3.663,1974.809,37.701,7909.311,0.0
2.633,4.802,48.325,2.734,3.546,3.194,4.297,3.396,228.984,19.083,667.765,0.536
4.191,3.618,245.992,3.992,2.168,2.383,3.616,3.455,789.817,28.246,11027.759,1.609
3.683,3.5,335.34,2.981,2.177,1.778,1.551,3.102,837.56,27.75,6893.856,2.145
2.155,4.663,160.579,1.375,4.773,1.856,1.678,3.162,756.297,28.373,4430.997,0.536
3.815,3.723,303.99,3.493,2.538,4.078,1.053,3.792,1330.912,33.124,12134.326,1.609
2.74,3.144,169.558,2.231,2.835,5.648,1.473,3.708,602.376,26.118,3893.143,0.0
2.574,4.358,81.301,2.37,2.371,1.542,1.001,3.973,491.159,24.868,2853.827,2.145
4.032,4.706,161.409,2.118,3.842,5.679,3.774,3.336,871.738,30.041,1543.01,0.536
4.623,3.499,384.263,2.424,4.649,2.397,4.862,3.093,3693.469,44.927,12422.911,0.0
3.68,4.587,80.782,1.009,2.272,5.342,1.334,3.072,231.424,19.31,1820.331,0.804
2.95,4.45,42.589,3.387,2.307,5.251,1.989,3.171,74.533,13.659,661.033,1.072
2.306,4.279,126.196,3.041,4.824,2.186,1.151,3.016,345.711,21.711,7670.808,2.413
4.518,3.057,49.869,3.214,2.772,4.611,2.979,3.181,142.669,16.39,363.714,1.072
3.647,3.606,306.256,1.222,3.569,2.832,2.736,3.778,2343.055,41.778,69304.526,1.34
3.003,4.001,276.504,1.808,4.693,2.589,3.902,3.962,1954.962,37.989,8083.542,1.072
2.427,3.651,79.668,1.981,2.017,1.558,2.112,3.168,366.971,21.913,3132.367,0.804
4.508,3.536,318.126,2.613,2.502,4.517,3.363,3.617,810.444,27.137,8961.865,1.072
2.373,3.946,250.426,2.02,4.308,4.744,3.607,3.946,655.197,27.19,4274.472,2.145
4.51,3.814,173.069,3.757,4.004,1.762,1.495,3.537,624.718,27.63,1810.707,0.536
2.762,4.127,306.649,1.382,3.384,5.979,1.28,3.491,528.06,25.168,6915.303,1.072
4.03,4.549,367.415,3.68,4.085,3.795,2.657,3.291,1119.101,31.21,8854.782,0.0
2.009,4.907,235.642,2.804,3.339,2.693,4.07,3.343,407.408,22.067,6917.633,1.609
3.429,3.358,132.091,2.08,4.316,5.588,3.173,3.907,406.197,23.633,2251.221,0.0
4.6,4.387,102.509,1.615,2.727,3.04,2.31,3.505,840.263,27.917,4367.16,0.0
2.608,4.675,92.018,3.24,4.662,2.162,4.375,3.332,372.914,22.694,2129.842,1.072
4.142,4.045,263.187,3.884,3.188,1.673,3.414,3.612,1727.75,35.506,4519.331,0.0
4.838,4.445,363.924,2.535,3.373,3.373,3.281,3.16,1594.722,34.312,11965.607,0.0
2.938,4.347,368.045,1.744,3.637,4.783,1.432,3.608,970.754,30.385,12911.386,1.072
3.05,4.48,101.702,1.577,2.654,4.035,1.36,3.705,306.072,21.664,4718.601,2.145
3.337,3.492,177.098,1.975,3.497,4.581,3.518,3.576,581.206,25.668,1352.741,0.268
4.286,3.928,82.792,3.864,3.933,3.816,4.651,3.275,234.018,18.922,519.56,1.609
4.204,3.84,238.373,2.939,3.374,4.014,2.944,3.844,2054.368,38.975,10512.831,1.072
2.88,4.666,320.244,1.277,4.975,2.641,1.187,3.912,1481.288,33.553,22183.937,2.413
4.448,3.732,147.222,2.175,3.958,5.39,4.98,3.206,391.941,22.627,825.947,0.0
4.58,3.377,136.35,1.238,4.156,1.879,2.894,3.455,1243.761,31.783,9927.883,1.34
4.962,3.991,57.284,1.473,4.485,2.217,1.814,3.379,313.353,21.315,1173.335,0.536
4.621,4.863,202.301,3.44,3.283,4.641,3.822,3.284,497.275,23.981,1919.081,1.072
3.331,3.259,147.982,2.552,2.954,1.849,2.342,3.774,1273.366,32.019,7084.818,0.268
4.95,4.278,45.815,2.532,4.586,1.822,2.406,3.238,241.339,19.439,4946.057,1.877
2.817,4.518,285.277,3.571,2.821,1.018,1.449,3.976,1123.46,31.209,11985.053,2.145
2.842,4.596,213.555,2.388,3.217,3.299,1.489,3.798,856.929,29.808,7629.811,1.072
4.287,3.07,26.797,3.525,4.165,4.083,3.582,3.875,111.996,15.333,350.633,0.0
4.353,3.596,285.466,3.443,3.293,1.034,4.821,3.542,1735.31,34.049,4673.274,0.0
2.224,4.739,15.91,2.015,2.174,3.92,4.524,3.115,57.983,12.359,366.027,1.609
3.725,4.922,390.957,2.444,3.414,4.436,2.414,3.383,1315.109,32.453,7773.293,2.145
4.919,4.1,49.867,1.816,3.701,2.298,1.188,3.004,209.635,18.928,1122.98,2.145
2.13,4.922,255.931,1.372,4.717,3.051,4.854,3.143,630.234,25.996,1984.703,1.072
2.778,4.884,147.774,1.689,4.903,3.877,3.754,3.711,388.2,22.325,2848.015,1.072
2.266,3.586,233.174,3.254,4.091,1.691,1.826,3.787,1157.74,32.574,16348.028,1.072
4.257,4.043,143.399,2.46,3.55,3.252,3.491,3.562,279.714,19.797,2583.496,2.145
3.055,4.291,149.707,3.662,4.902,4.333,1.213,3.943,402.763,22.507,2559.178,0.536
2.301,4.215,43.355,3.051,4.126,2.329,3.449,3.847,135.067,16.455,3090.241,2.145
4.284,4.4,141.047,2.648,3.399,4.158,2.557,3.814,525.39,24.303,3487.979,0.0
3.427,3.795,322.491,1.984,4.589,3.348,1.457,3.924,2057.031,38.616,9277.615,0.804
2.592,4.355,221.128,3.386,3.241,1.17,3.445,3.16,998.138,30.03,9578.104,0.536
2.253,3.954,388.682,1.259,4.491,5.799,1.245,3.314,905.601,29.605,12580.627,1.609
4.866,4.132,11.596,2.698,3.559,4.555,3.349,3.892,60.329,12.811,116.125,1.609
4.285,3.661,72.46,3.796,2.554,2.982,2.472,3.092,169.92,17.135,1490.076,1.609
3.207,3.072,70.195,1.523,3.991,3.11,4.594,3.969,608.954,26.396,1259.035,0.0
3.339,4.885,214.621,3.538,2.106,2.011,2.754,3.099,846.333,29.409,11469.373,2.145
3.649,3.586,181.075,1.157,3.623,2.719,4.668,3.338,627.201,25.276,9934.879,2.145
3.211,3.773,253.31,1.182,2.613,3.99,3.046,3.11,904.839,29.218,6894.152,2.145
2.674,3.615,334.065,2.796,4.985,4.829,4.041,3.194,668.007,26.394,7305.028,1.072
2.029,3.614,58.915,2.752,2.634,2.363,4.193,3.129,159.406,16.702,494.154,1.072
3.278,3.973,376.744,2.113,4.239,1.912,4.51,3.473,1921.832,36.763,9649.734,0.0
3.497,4.502,91.479,1.943,2.366,5.966,1.089,3.898,330.095,22.686,3213.708,1.072
2.136,4.665,265.573,1.707,4.563,5.153,2.826,3.286,404.973,22.147,3977.2,2.145
2.946,3.988,38.279,2.847,2.385,3.913,3.309,3.205,203.291,18.431,994.321,0.0
3.156,3.725,351.178,1.014,4.347,2.766,1.839,3.268,927.234,29.936,23043.426,0.536
4.622,4.641,88.228,1.175,4.982,4.454,2.105,3.052,201.117,18.507,4235.098,2.413
2.004,3.581,267.713,2.191,2.766,5.099,3.106,3.74,694.706,27.525,7789.999,1.072
3.693,4.135,200.742,3.346,3.927,2.274,2.581,3.411,1649.665,35.725,6913.484,1.072
3.512,3.014,130.181,3.156,3.997,5.292,4.421,3.42,562.467,24.922,1287.074,0.536
3.412,3.827,266.542,3.798,2.675,3.473,2.511,3.447,379.125,22.314,6561.889,1.609
4.899,3.028,306.272,3.773,2.135,3.176,4.503,3.239,951.043,30.9,2735.023,2.145
4.865,4.948,273.603,2.587,2.286,5.402,4.66,3.866,674.428,25.484,1525.16,0.0
3.454,4.749,80.721,2.75,4.621,1.647,3.877,3.184,372.118,22.711,1942.68,2.145
2.208,4.197,115.39,2.764,4.354,4.483,1.546,3.442,604.793,26.321,5944.988,2.145
2.044,3.601,197.819,1.249,3.828,4.41,3.755,3.403,539.842,25.752,5103.66,1.072
4.192,3.061,62.694,2.985,2.87,1.381,1.276,3.322,487.354,25.092,5959.224,2.145
4.85,3.042,145.816,3.895,2.961,2.073,4.454,3.44,484.859,23.434,1861.305,0.0
2.708,3.785,45.463,3.928,4.018,3.501,1.405,3.179,119.929,15.871,884.239,0.0
2.926,3.414,224.872,2.775,4.65,4.19,3.983,3.43,398.141,22.408,4027.24,1.609
3.697,4.375,25.486,3.341,2.246,5.506,3.604,3.804,54.077,12.074,206.146,0.0
3.44,3.421,378.687,1.218,2.965,3.723,1.336,3.49,1302.326,32.724,17251.776,1.877
4.782,3.918,270.925,3.017,2.841,4.324,2.116,3.541,914.916,30.71,9052.152,0.0
4.952,4.428,204.883,3.614,4.147,3.701,4.093,3.867,344.142,21.428,3452.56,1.072
4.861,3.14,293.97,2.605,2.941,4.753,4.445,3.628,1076.086,30.164,6540.872,0.536
2.349,4.962,98.674,3.666,4.482,1.983,2.648,3.915,359.758,22.588,6811.83,0.804
2.763,4.615,165.057,3.021,4.185,3.931,4.486,3.269,226.1,18.956,3560.613,1.072
4.181,3.441,23.431,3.984,4.29,4.033,4.875,3.602,77.799,13.93,555.393,0.0
3.611,4.693,171.222,2.841,4.073,2.987,2.63,3.926,909.228,29.456,3530.488,0.536
3.143,3.119,293.183,1.134,4.798,4.502,4.199,3.38,1131.025,31.354,7598.107,1.609
4.259,3.884,173.787,2.745,2.905,5.845,2.629,3.138,551.762,24.475,2634.487,1.609
2.094,3.184,46.147,1.121,3.145,1.07,2.439,3.864,305.659,20.733,1329.186,0.268
4.787,3.999,55.076,3.449,3.158,1.028,4.878,3.239,220.743,18.558,734.724,1.072
4.647,4.711,298.228,3.548,3.337,1.047,2.202,3.992,830.93,29.679,6733.836,1.34
2.417,3.307,142.363,1.766,3.457,3.73,4.014,3.622,784.141,28.803,8961.252,0.268
3.912,3.649,242.13,1.585,3.504,5.312,2.842,3.481,792.891,27.013,4620.488,0.268
2.95,3.154,344.816,3.027,4.815,4.699,2.149,3.495,1315.262,32.306,11715.903,0.0
4.585,4.955,288.617,2.607,2.4,4.65,1.691,3.947,740.353,28.694,4492.059,2.145
3.364,3.298,14.616,2.646,2.234,3.78,3.256,3.416,84.772,14.122,198.024,0.0
2.496,3.303,52.467,1.907,3.361,2.849,1.809,3.358,253.162,19.955,2561.578,1.34
3.03,3.213,207.476,3.006,3.578,5.307,1.379,3.747,971.321,32.901,7448.587,1.609
3.349,4.889,92.431,2.239,2.155,5.072,2.711,3.717,166.386,17.481,1101.821,2.145
3.675,4.048,358.856,3.049,3.655,2.476,3.572,3.908,2445.22,40.225,14047.535,0.0
3.268,3.781,63.749,2.821,3.443,1.24,2.431,3.349,379.737,22.605,3344.022,0.268
2.258,4.111,159.405,1.389,4.204,2.353,3.435,3.912,756.606,27.49,9084.869,0.804
2.422,4.497,109.008,2.164,3.503,3.683,3.607,3.789,280.609,19.701,2211.766,0.536
3.635,3.083,64.32,1.501,4.183,4.752,3.08,3.036,193.84,18.241,5011.377,1.609
4.242,3.376,387.048,3.624,2.795,5.898,1.224,3.196,494.671,25.809,6526.514,1.609
4.903,4.925,232.199,3.611,2.704,3.75,1.116,3.799,511.81,24.991,4146.036,1.609
4.652,4.355,226.71,3.187,3.755,3.569,4.391,3.881,611.725,25.836,4714.093,0.536
4.946,3.133,118.428,3.784,2.592,4.035,4.721,3.271,396.557,22.375,522.412,0.0
4.266,4.672,179.575,1.962,2.669,1.812,3.04,3.337,521.978,24.371,4835.173,1.072
4.157,3.705,42.229,1.901,2.351,2.325,1.84,3.049,267.016,21.429,1418.91,0.536
4.168,3.341,374.475,3.197,4.43,4.64,4.653,3.085,1191.22,31.289,10638.213,0.0
2.063,3.532,165.921,1.41,2.906,5.458,2.216,3.981,785.701,29.417,1827.129,0.0
4.644,4.391,339.219,1.146,3.131,5.799,3.688,3.622,1213.728,31.689,6918.296,2.145
2.358,3.562,232.411,2.65,2.911,4.167,4.839,3.425,890.567,28.782,4306.433,0.0
4.317,3.76,194.746,1.927,4.449,3.914,3.676,3.777,1876.352,36.088,6001.818,0.268
2.162,3.885,27.201,3.518,3.218,3.301,3.563,3.543,83.213,13.91,645.749,0.0
4.98,4.694,256.804,2.706,3.379,5.2,4.234,3.313,679.248,27.823,3595.5,1.609
4.859,3.198,387.316,2.698,2.687,1.779,3.702,3.27,3403.785,44.989,20118.163,0.0
4.188,3.058,273.171,3.484,2.261,2.554,1.511,3.306,816.253,29.184,8636.481,0.804
3.669,4.341,123.493,1.366,2.265,5.395,3.993,3.35,459.495,23.048,1925.227,0.268
2.647,4.562,127.233,3.739,2.16,4.027,1.542,4.0,405.909,23.294,2352.954,0.536
2.601,3.443,382.824,3.463,4.183,1.696,4.599,3.897,1439.632,32.342,15805.07,1.072
4.107,4.882,333.737,2.706,3.324,5.048,3.881,3.571,389.016,21.871,5931.281,1.072
3.016,3.009,38.106,2.905,2.284,4.75,1.13,3.653,122.061,16.328,440.861,1.072
2.149,3.403,118.835,3.205,4.192,3.48,4.785,3.829,422.456,22.004,1088.931,0.0
3.923,4.042,64.335,1.552,3.431,1.099,4.162,3.043,664.211,26.463,4983.81,1.072
3.19,4.778,294.709,1.648,2.011,5.653,4.235,3.524,939.732,29.311,5253.357,0.804
4.697,4.343,93.384,3.445,3.9,3.244,3.19,3.255,530.623,25.258,2957.286,0.0
4.001,3.372,96.142,3.343,2.505,4.077,4.921,3.673,243.661,19.315,874.844,0.536
2.079,3.855,147.362,3.431,3.779,3.288,2.278,3.59,390.816,22.917,3279.847,1.072
2.714,4.261,57.283,2.531,2.183,2.858,1.471,3.45,218.626,19.462,1974.292,1.34
3.007,3.294,290.21,2.648,2.467,1.929,1.653,3.657,774.8,28.326,22452.211,1.609
3.558,4.254,21.351,2.132,2.722,2.579,1.065,3.941,139.322,16.678,1131.918,2.413
