 ACAP, DOCU, FLEX, KLOC, PREC, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.144,3.133,3.685,72.059,2.375,1.584,3.353,3.124,476.183,23.518,1169.249,0.536
3.917,3.332,3.022,355.698,1.29,2.893,1.717,3.013,2808.328,41.761,13011.539,0.804
4.865,4.434,4.064,393.127,2.498,5.227,1.56,3.577,887.656,29.844,3681.728,0.0
3.36,4.215,2.859,74.338,2.018,2.08,4.455,3.681,453.087,23.682,2492.43,0.0
4.163,3.345,2.669,83.773,3.958,3.798,4.282,3.894,365.847,21.317,1494.226,0.536
4.151,2.811,1.799,29.424,3.347,2.304,1.323,3.365,450.636,24.46,3784.034,1.877
4.164,1.359,2.14,398.553,4.036,4.383,1.702,3.488,1874.981,36.721,10190.349,0.536
4.008,4.424,4.458,296.829,4.355,5.891,3.009,3.499,718.781,26.54,1494.216,0.0
4.253,1.211,2.886,281.627,1.135,4.208,3.979,3.116,1104.323,31.446,11190.083,0.0
4.269,1.361,2.821,371.193,1.784,1.809,4.212,3.165,3143.027,43.025,29551.857,0.0
4.356,2.493,2.251,79.827,3.772,4.165,2.944,3.344,300.613,20.932,1824.8,1.072
3.886,1.391,2.294,400.517,2.687,1.187,2.586,3.866,3023.077,43.355,20826.645,0.268
3.593,2.916,2.203,284.747,4.93,5.491,1.814,3.319,1502.064,34.386,4658.455,0.536
4.636,1.005,2.417,113.912,4.85,3.898,3.546,3.187,350.35,21.384,2285.412,0.536
4.877,1.135,1.817,326.185,2.638,5.33,4.337,3.087,1373.376,33.177,7088.898,0.0
4.848,2.672,2.569,56.263,4.908,1.705,1.605,3.032,329.325,21.129,1445.226,0.536
4.884,2.109,3.55,139.162,3.849,3.965,1.256,3.607,404.077,23.309,3996.397,0.536
3.214,1.952,1.526,334.402,2.793,4.222,3.923,3.475,1418.517,34.757,10393.832,0.0
4.99,2.507,4.375,159.619,4.02,2.817,3.118,3.137,516.167,24.213,5180.175,0.0
4.008,4.478,3.751,356.002,2.421,5.85,2.691,3.532,1750.287,36.409,13026.911,0.0
4.734,2.371,4.733,207.17,1.027,4.729,2.936,3.562,957.437,29.33,6629.917,1.072
3.215,1.685,4.943,173.417,1.978,3.78,4.764,3.467,820.419,27.494,4741.072,0.268
4.707,4.459,4.192,397.026,2.611,1.696,1.107,3.009,1019.181,30.931,4808.861,0.536
3.5,1.124,2.571,140.742,4.606,3.1,1.301,3.923,1225.267,31.786,23573.618,1.609
4.11,3.893,4.084,257.181,4.474,4.859,2.173,3.791,747.291,26.556,4983.931,0.0
4.096,4.43,1.799,25.519,1.746,2.936,3.771,3.412,183.332,18.359,1436.992,0.0
4.598,3.251,4.123,394.001,2.58,2.525,1.949,3.958,2236.947,37.878,24948.559,0.804
4.583,1.912,4.286,63.309,4.622,2.134,3.81,3.527,322.516,20.769,2209.167,0.0
4.418,3.82,3.993,78.066,2.831,4.154,3.835,3.073,357.338,21.616,1107.546,0.536
4.963,1.214,2.141,303.372,2.992,1.114,2.401,3.176,1338.741,32.589,12577.236,0.268
3.212,1.008,4.436,292.532,4.308,5.67,2.887,3.714,480.232,23.822,6741.227,0.0
3.35,1.244,2.775,348.083,4.77,4.188,4.945,3.751,928.027,28.32,8899.529,0.0
4.783,1.676,4.989,40.856,4.254,2.025,3.966,3.828,180.768,17.174,1997.133,0.0
4.794,2.147,3.06,192.332,4.78,4.438,2.916,3.493,491.3,23.454,1729.84,0.268
4.963,2.214,1.918,102.846,2.253,5.687,4.083,3.214,287.08,20.813,1330.734,0.536
4.497,2.87,1.282,178.503,4.97,5.977,1.919,3.134,867.035,29.805,1564.531,0.0
3.996,2.574,1.486,392.764,4.784,4.786,1.166,3.116,2989.543,42.808,11262.33,0.536
4.543,4.581,1.973,59.36,1.326,2.574,2.16,3.83,477.033,24.502,2333.53,1.072
4.898,4.633,1.035,297.675,3.579,4.813,1.594,3.76,1421.404,34.501,3158.68,0.268
3.638,2.573,1.471,252.845,2.294,3.846,4.329,3.588,626.444,26.913,3775.431,0.0
4.964,2.834,4.75,368.578,1.356,4.044,1.201,3.531,2024.253,38.053,31287.986,1.877
4.455,4.796,4.506,209.624,2.503,4.263,4.111,3.028,587.059,25.549,2211.619,0.0
4.734,4.24,1.393,357.174,1.821,2.318,3.505,3.308,984.595,31.371,2244.165,0.0
3.4,4.38,2.075,364.935,1.522,2.237,4.612,3.774,1463.872,33.58,8602.094,0.0
4.164,3.475,3.767,94.38,1.514,4.544,4.825,3.821,714.298,27.195,4260.62,0.536
4.393,2.798,4.589,401.836,4.533,4.232,2.539,3.573,1621.709,33.888,5236.803,0.0
4.412,1.098,2.428,379.085,2.392,3.542,3.412,3.834,1336.702,33.32,30733.333,0.0
4.294,2.828,1.639,30.587,1.499,5.992,2.355,3.574,230.009,19.995,885.158,1.072
3.354,2.578,1.94,412.89,4.46,4.555,3.159,3.696,2630.951,41.021,22558.226,0.0
3.273,4.346,2.232,52.646,2.818,4.94,2.361,3.472,479.514,25.164,1027.683,0.0
4.221,2.366,2.464,376.708,2.216,4.764,3.723,3.749,1030.851,30.965,14667.301,0.0
3.949,3.758,1.589,349.579,2.387,1.542,1.503,3.394,1353.589,33.829,7130.424,0.536
3.995,4.917,2.078,236.456,2.692,1.874,4.529,3.782,1356.636,33.397,6950.313,0.0
4.115,2.879,4.76,326.542,2.755,5.66,3.559,3.138,974.681,29.205,5506.229,0.0
3.454,3.325,4.537,94.673,3.62,4.011,1.553,3.957,741.602,27.57,3142.914,0.0
4.003,3.663,2.537,410.511,2.386,5.608,4.388,3.009,589.853,26.062,3582.276,0.536
3.808,4.806,1.266,409.078,3.785,1.889,4.944,3.294,1655.116,35.441,7895.217,0.536
4.873,4.678,4.218,59.984,3.709,5.882,2.966,3.27,144.118,16.191,327.435,0.0
4.696,4.287,1.811,359.519,1.977,4.223,1.817,3.757,1218.358,32.826,16106.164,1.609
3.564,4.413,4.085,32.422,2.349,5.011,2.419,3.519,152.41,16.766,762.765,0.0
3.662,3.037,1.897,219.546,2.983,1.218,3.107,3.168,1359.501,34.682,7886.827,0.804
4.351,1.84,3.782,45.435,3.466,5.789,1.882,3.642,164.143,17.236,1611.675,0.804
3.875,2.342,1.515,29.097,3.813,1.636,4.824,3.251,310.042,21.158,1483.559,0.536
4.195,2.387,2.749,290.993,1.099,2.346,3.687,3.043,2276.055,39.875,45740.356,0.0
4.503,1.629,4.433,215.917,1.644,3.782,1.37,3.548,542.942,25.284,9148.423,0.0
3.505,4.759,3.299,407.812,1.54,5.639,3.215,3.635,2696.358,41.897,14070.799,0.0
3.135,3.244,1.47,404.359,1.819,5.274,3.021,3.319,2344.319,42.144,9747.578,0.268
3.375,1.116,3.635,366.054,1.465,1.263,4.18,3.763,4616.236,46.678,51378.286,0.536
3.879,4.181,4.969,181.619,2.108,2.335,1.924,3.613,1890.148,37.214,10098.541,0.804
3.685,1.595,1.438,361.696,3.774,3.14,2.851,3.42,2312.627,38.725,14439.637,0.0
4.421,2.724,3.386,212.148,3.312,3.39,4.501,3.153,2480.963,37.875,21461.898,0.804
4.735,4.516,2.51,287.918,2.15,3.31,2.267,3.268,2771.92,43.623,20499.629,1.34
4.74,4.947,1.335,179.057,1.603,4.635,1.536,3.78,1247.426,34.658,3871.477,0.0
4.57,4.826,3.504,231.399,4.415,5.561,1.994,3.533,1081.505,30.285,2109.969,1.609
4.261,2.155,4.42,104.386,4.476,4.175,2.648,3.613,466.12,24.0,2800.305,0.0
4.066,4.696,4.935,25.149,4.17,5.372,2.722,3.999,156.686,16.712,429.785,1.34
4.641,2.96,1.952,13.994,1.027,1.842,4.26,3.897,69.531,13.474,238.538,0.0
4.562,1.995,4.345,231.828,4.366,5.517,1.852,3.529,661.439,26.211,10066.473,1.609
3.224,3.438,1.677,57.538,3.044,1.026,3.58,3.205,605.834,26.286,2055.883,0.536
3.996,1.277,2.637,27.798,3.231,2.146,4.195,3.656,243.151,19.585,2401.567,0.268
3.744,1.923,4.914,67.66,2.171,2.416,4.477,3.899,382.656,21.736,1899.359,0.0
4.901,4.011,1.441,133.81,3.193,2.03,1.26,3.542,1838.754,37.425,6553.705,1.877
4.845,2.58,3.374,253.788,2.839,4.255,1.013,3.101,1382.387,34.393,5613.141,0.0
3.183,4.813,3.36,239.33,2.77,4.163,2.147,3.157,919.654,29.715,8233.031,1.072
4.34,1.27,4.335,383.302,1.437,1.987,1.397,3.645,529.317,25.483,5831.174,0.536
4.331,2.78,4.694,196.519,3.923,2.973,4.718,3.381,750.608,26.904,7427.104,0.268
3.448,4.472,4.527,232.453,3.479,4.684,2.978,3.458,768.353,26.763,5659.05,0.0
4.499,3.212,4.897,230.511,3.962,2.371,3.867,3.485,735.494,26.767,3432.785,0.0
3.63,4.245,4.42,88.667,4.694,5.596,4.784,3.679,268.532,19.344,810.032,0.536
3.768,4.281,1.366,267.183,4.679,1.19,3.0,3.066,2229.132,38.262,17039.212,0.0
4.929,3.604,1.89,80.379,1.35,3.161,4.126,3.608,531.331,25.097,2161.057,0.0
4.707,3.377,1.185,187.509,4.175,3.826,1.385,3.774,1772.237,37.128,6435.8,0.804
3.037,3.573,1.951,256.07,3.332,3.487,3.1,3.317,1156.811,31.707,7509.918,0.268
4.332,2.254,1.521,60.863,4.371,2.888,4.643,3.038,355.041,22.417,2285.42,0.268
3.07,3.378,3.015,137.617,4.974,3.763,4.95,3.602,438.024,22.889,1586.634,0.0
4.606,1.153,2.411,185.328,4.555,4.77,1.261,3.575,606.117,25.802,4434.414,1.609
4.03,2.669,4.141,264.855,2.297,1.625,4.793,3.528,983.385,28.486,9798.489,0.0
3.484,1.845,3.175,288.431,4.952,4.245,3.42,3.98,997.879,28.837,5629.829,0.268
4.641,2.225,2.881,10.358,4.521,1.378,1.115,3.708,59.566,12.574,164.997,2.145
3.329,3.969,2.559,70.988,4.239,1.334,2.122,3.052,543.274,25.392,4313.328,0.536
4.337,2.98,1.198,326.053,1.664,4.647,2.434,3.292,884.417,31.24,6615.838,0.0
4.466,4.391,3.179,287.655,3.638,4.714,4.86,3.904,1108.062,29.682,2568.245,0.0
4.209,1.087,2.148,335.943,2.315,3.992,1.252,3.787,1576.743,37.486,17185.391,0.0
4.929,3.201,4.893,260.006,2.263,5.626,1.675,3.719,478.571,23.939,3761.913,0.0
4.124,2.711,3.869,192.452,1.768,4.596,3.734,3.339,1671.172,34.869,6955.879,0.0
3.032,4.89,2.208,205.313,2.311,4.943,4.056,3.73,1224.722,32.571,5825.044,0.536
4.389,1.948,4.463,224.146,3.05,4.395,1.498,3.934,921.622,28.867,12246.903,1.609
3.107,1.167,1.421,314.845,2.487,4.407,1.027,3.289,2816.48,46.213,26616.537,0.0
4.587,3.892,3.45,117.037,4.81,5.126,4.67,3.159,813.906,26.965,1474.639,0.536
4.937,3.404,3.09,227.589,2.161,3.508,4.711,3.946,666.716,25.917,2087.827,0.0
4.973,4.317,4.236,341.185,1.867,5.882,2.141,3.779,1016.175,30.041,5003.205,1.072
4.542,2.665,1.988,252.16,1.589,5.669,3.746,3.96,1271.181,33.595,8745.806,0.0
4.249,3.307,2.662,280.444,3.194,2.791,3.753,3.327,1004.856,29.714,3096.981,0.0
4.803,1.487,3.947,203.635,1.846,3.634,2.952,3.143,960.817,29.784,8852.161,0.0
4.14,3.849,2.074,155.268,1.358,1.536,1.821,3.664,846.463,29.533,5933.762,0.536
3.518,1.303,4.15,384.986,4.486,5.17,3.727,3.033,1057.54,29.739,15956.671,0.0
3.865,4.652,1.139,299.74,3.39,2.965,1.63,3.171,1272.913,33.529,2611.702,0.268
3.875,3.845,3.139,390.049,1.591,4.719,4.233,3.878,3244.98,43.693,26022.348,0.536
3.937,4.457,1.849,189.643,2.106,5.57,2.538,3.381,1135.379,32.396,5377.22,0.0
3.072,3.626,4.174,398.489,2.03,3.042,4.842,3.166,982.119,29.032,4661.714,0.0
4.471,1.747,3.125,243.915,3.406,2.677,1.792,3.7,1624.358,35.362,18755.586,0.804
4.495,2.226,2.495,24.229,2.402,1.322,1.173,3.061,145.763,17.429,590.659,0.804
4.558,4.834,1.632,283.523,1.136,3.453,3.962,3.711,3260.496,45.404,15867.241,0.0
4.572,2.416,4.795,36.361,4.701,3.732,1.402,3.29,161.005,17.051,1633.165,0.536
3.767,1.681,3.674,413.264,1.326,5.574,3.621,3.147,766.249,27.962,5083.092,0.0
4.547,4.393,4.401,311.863,3.737,3.131,2.37,3.739,1311.865,32.387,9586.267,0.0
3.802,3.621,3.207,167.359,2.632,4.682,4.193,3.281,1081.863,30.131,5614.49,0.0
3.577,4.679,1.646,345.886,4.071,3.26,1.644,3.057,3808.624,48.276,16130.954,0.804
3.99,4.194,3.838,106.346,4.666,1.033,1.38,3.185,896.635,29.698,11577.584,2.145
3.902,2.131,2.562,33.141,4.308,1.911,3.485,3.17,174.868,17.674,1538.717,0.0
4.756,4.138,1.81,40.246,1.934,3.752,2.562,3.907,240.655,19.817,1267.913,1.072
3.112,4.523,4.752,195.726,4.122,3.595,2.834,3.528,545.82,24.235,2333.909,0.268
4.139,2.933,1.585,69.46,4.295,3.816,3.455,3.016,397.494,22.183,1840.129,0.268
3.568,4.998,2.997,404.585,4.423,4.42,3.305,3.888,2553.082,39.969,16215.984,0.0
3.556,1.121,4.263,85.331,3.162,1.851,1.664,3.725,757.048,28.332,11159.425,2.145
4.745,3.684,1.845,140.121,4.822,5.636,1.58,3.788,369.304,22.887,1248.753,0.0
3.624,2.396,2.106,180.73,1.493,2.031,2.861,3.272,1227.085,32.479,12139.182,0.0
3.332,4.71,1.833,275.6,4.746,5.301,4.692,3.683,979.514,29.064,2149.41,0.268
3.541,4.299,3.829,154.407,2.212,3.197,4.034,3.071,901.189,29.22,3026.699,0.268
3.791,4.472,3.012,389.082,1.282,5.975,4.912,3.007,981.611,30.294,2560.902,0.0
3.268,2.984,4.888,228.373,4.534,2.599,2.393,3.008,627.779,25.412,4524.629,0.0
4.767,4.685,3.817,66.73,3.171,5.496,1.328,3.779,544.591,25.795,2079.721,0.0
3.388,3.416,3.422,66.77,4.27,5.559,2.541,3.643,251.119,20.019,1766.37,0.0
3.666,3.249,1.454,89.897,1.321,5.928,4.135,3.678,504.286,25.031,1203.432,0.268
3.379,2.959,2.015,140.287,2.384,5.685,4.235,3.09,832.817,28.491,4842.073,0.0
4.58,2.793,2.143,249.168,3.471,5.017,1.167,3.021,1372.551,34.889,10762.37,1.609
4.247,1.526,2.945,218.973,1.602,3.838,3.343,3.338,580.149,25.579,5058.4,0.0
3.118,1.178,1.034,374.733,4.601,2.968,1.726,3.271,1428.482,34.638,7969.025,0.268
3.626,2.641,2.785,192.14,2.489,4.017,1.017,3.934,1048.004,31.51,7638.077,0.804
4.638,3.535,1.941,275.523,3.748,5.475,4.505,3.401,1312.006,32.168,3177.372,0.268
3.552,3.236,4.288,124.386,2.132,2.92,3.107,3.751,818.239,27.823,3884.771,0.268
3.298,3.861,4.603,171.331,4.772,3.653,1.922,3.234,1201.724,31.018,6734.656,0.0
4.932,1.84,4.743,407.337,4.895,4.679,4.285,3.714,1350.517,30.898,6713.352,0.0
4.427,3.76,3.718,388.208,3.159,5.827,2.105,3.607,2977.18,42.867,22842.994,0.268
4.538,2.762,3.712,224.668,2.429,5.572,4.385,3.945,1016.821,30.245,6999.67,0.268
4.325,4.009,4.369,222.62,2.863,4.776,4.895,3.07,813.987,27.085,2320.986,0.0
4.695,4.554,3.066,325.164,4.553,1.944,3.295,3.326,1413.752,32.675,7254.815,0.268
3.562,4.614,1.091,378.167,3.872,3.131,3.501,3.858,1935.555,36.962,9232.633,0.0
3.631,4.91,3.124,329.664,3.435,2.156,4.247,3.557,2083.342,36.735,8451.431,0.0
3.255,1.401,1.683,243.687,4.396,4.452,4.422,3.285,1453.291,34.046,8464.454,0.268
4.711,4.161,2.278,251.777,3.829,3.704,4.777,3.82,1268.353,31.717,3676.097,0.0
4.849,2.53,3.773,18.147,4.115,2.152,2.864,3.466,84.691,13.961,842.007,0.0
3.009,3.184,2.764,321.981,2.433,4.369,2.307,3.917,1961.075,37.513,6994.22,0.0
3.492,3.936,2.192,392.327,1.976,2.79,1.204,3.837,2664.885,41.083,33170.067,0.804
3.411,3.442,2.778,361.314,3.836,4.312,2.19,3.537,1289.557,33.32,13568.28,1.072
4.579,4.008,2.758,411.574,1.432,5.571,4.795,3.448,3237.957,43.699,9879.806,0.536
4.796,3.435,3.824,108.085,3.98,2.403,1.336,3.519,794.603,27.437,3741.548,0.536
3.943,3.944,3.869,246.387,1.074,4.388,1.084,3.532,915.445,30.777,5840.154,0.0
4.685,2.349,4.975,336.091,2.947,2.601,3.825,3.627,962.113,29.067,7112.794,0.268
3.713,3.169,2.192,248.796,1.408,1.41,1.24,3.242,2142.129,41.241,14850.374,0.536
3.718,4.075,3.497,320.594,1.179,3.449,4.922,3.228,1471.978,33.706,4088.449,0.0
3.72,4.67,2.734,327.561,2.934,1.506,1.544,3.176,3045.135,41.785,14713.312,2.145
3.26,2.108,2.616,141.027,2.797,4.6,1.998,3.33,610.309,26.142,4180.396,1.609
3.592,1.99,3.635,301.012,3.302,4.606,1.001,3.07,1613.463,36.054,24004.036,0.0
3.065,1.261,1.424,198.203,3.761,5.498,3.464,3.61,391.168,22.351,3520.862,0.0
3.897,3.234,3.763,377.367,2.252,4.156,4.777,3.048,2147.728,37.713,18580.089,0.536
4.871,4.728,4.814,391.715,3.281,1.776,3.572,3.133,1535.064,34.039,8603.755,0.804
3.084,2.639,3.76,311.555,2.906,2.328,2.75,3.406,2578.844,40.921,25882.112,0.0
3.499,4.444,4.772,40.581,4.809,3.544,4.235,3.201,323.261,20.407,841.941,0.536
4.564,3.968,1.764,390.183,4.543,2.017,4.621,3.605,1394.507,31.981,9903.768,0.268
3.769,2.707,4.665,42.394,4.051,5.562,2.691,3.25,346.308,21.71,3296.655,1.34
3.249,1.525,3.437,115.975,2.486,1.308,3.708,3.353,726.063,26.634,5616.776,0.0
4.689,4.82,1.022,407.595,3.001,2.711,4.948,3.02,3285.218,43.455,12565.854,0.268
4.144,2.738,2.875,105.699,2.155,4.341,4.773,3.212,557.585,24.593,3209.486,0.536
3.975,4.913,2.879,368.083,3.65,4.033,3.181,3.851,1713.509,34.574,9635.714,0.268
3.215,3.907,3.988,62.844,2.761,3.002,1.034,3.327,433.434,24.287,5207.018,0.0
4.523,2.721,2.829,397.303,3.247,4.855,1.823,3.417,2096.047,37.985,27871.282,0.0
3.463,4.315,1.204,355.715,3.661,2.11,3.404,3.2,2479.921,40.592,7228.463,0.0
4.79,2.86,3.678,346.202,1.695,6.0,2.605,3.824,1547.148,35.299,5536.497,1.34
3.21,1.356,2.902,240.577,4.804,1.293,2.775,3.754,1863.598,37.04,22409.361,0.268
3.961,3.559,1.205,288.385,1.072,4.691,4.83,3.19,917.936,29.802,1797.783,0.0
4.399,4.273,4.591,119.679,1.703,5.717,2.102,3.911,677.092,26.812,2357.33,1.072
3.905,3.834,3.761,369.233,1.638,5.323,1.934,3.516,2651.145,41.596,10200.393,1.609
4.228,1.272,3.892,197.338,1.067,1.41,4.404,3.03,726.446,27.061,9435.954,0.268
3.442,2.332,4.112,307.274,3.438,1.669,1.981,3.634,1522.899,34.626,31063.0,2.145
4.957,3.822,2.535,181.199,2.172,4.076,4.332,3.775,1182.082,31.504,2719.176,0.268
4.334,1.699,3.192,260.166,4.067,2.061,2.663,3.312,892.47,28.438,8165.159,0.0
4.418,3.318,3.726,268.833,1.596,1.17,2.015,3.485,2487.409,42.476,13284.736,1.609
3.151,1.786,4.848,398.4,3.336,5.464,4.822,3.286,1033.027,28.212,6396.843,0.536
3.799,4.067,2.512,63.857,2.096,4.439,3.907,3.118,490.292,23.895,2792.251,0.536
4.134,4.598,4.81,304.646,2.61,3.135,4.658,3.571,1243.187,31.064,5398.573,0.0
3.872,1.374,1.492,24.236,2.546,1.512,4.868,3.854,141.66,16.635,1154.5,0.0
4.711,4.44,3.75,301.853,2.464,3.542,4.063,3.61,1973.189,36.775,12019.316,0.0
4.425,2.551,4.749,278.454,2.401,4.765,2.097,3.91,1383.045,33.544,18934.048,0.0
3.894,1.031,1.861,134.249,2.335,2.867,1.325,3.724,717.783,28.541,13414.518,2.145
3.876,1.978,1.785,139.653,4.092,3.888,3.187,3.719,1028.589,30.631,13599.759,0.268
4.912,4.761,2.721,120.73,1.497,2.789,3.591,3.681,1143.676,32.575,10060.549,0.804
4.128,2.065,3.273,342.922,4.322,1.784,2.088,3.692,3295.059,43.188,28001.511,1.34
4.886,2.177,1.572,150.174,3.372,1.212,2.014,3.744,926.034,30.21,7702.477,0.268
3.827,4.425,3.788,49.354,3.75,3.446,1.443,3.316,409.121,22.57,980.226,1.609
3.624,2.928,1.064,45.56,3.484,2.184,4.013,3.311,339.009,22.028,2304.116,0.0
3.612,3.771,4.31,83.557,3.782,2.303,2.377,3.226,433.566,23.351,2739.416,0.0
3.298,4.96,1.279,410.431,4.818,1.753,4.277,3.545,2053.816,37.564,8453.179,0.0
3.561,3.171,4.281,339.154,1.98,5.926,3.845,3.694,1262.123,32.743,3352.674,0.0
4.702,1.506,3.654,274.541,1.192,5.011,2.38,3.068,1153.869,33.202,13101.86,1.072
3.821,2.479,3.008,409.604,1.55,2.421,3.165,3.136,4839.52,48.895,36195.591,0.268
4.124,3.015,3.793,271.173,3.581,5.222,1.217,3.356,2536.57,40.52,21405.852,1.877
4.093,2.459,2.558,204.294,4.777,3.634,4.85,3.802,861.527,28.424,4514.264,0.0
4.843,3.976,2.566,61.505,4.471,4.966,3.991,3.316,372.09,21.796,1035.032,0.536
4.395,4.631,1.349,274.913,1.861,3.978,3.955,3.734,1875.612,36.996,5541.376,0.0
3.844,1.799,1.955,189.793,1.267,1.889,1.318,3.403,669.121,27.983,4129.87,0.536
3.58,1.787,1.163,144.757,1.004,1.356,1.671,3.023,624.452,27.502,4441.572,0.536
4.531,2.335,4.737,219.893,2.702,1.658,1.928,3.059,921.801,29.041,9550.819,0.536
4.608,3.147,4.658,134.273,2.739,4.093,3.322,3.799,842.78,28.858,9910.246,0.0
3.475,4.727,2.247,188.462,3.735,3.693,1.736,3.001,1684.257,36.094,13972.226,1.609
3.416,4.709,1.221,347.469,1.498,3.942,2.812,3.448,2210.968,40.285,9979.857,0.0
3.291,1.109,2.326,185.89,4.649,3.037,2.929,3.913,958.787,29.505,8482.638,0.0
4.536,3.223,2.322,291.704,1.963,3.475,1.001,3.341,1895.912,39.314,13922.666,1.609
3.049,1.657,3.97,301.248,1.934,5.624,3.157,3.209,848.812,28.056,2776.344,0.536
3.616,2.616,4.9,202.623,3.646,3.05,4.811,3.994,1585.203,32.299,7494.679,0.0
4.932,3.305,1.85,372.83,3.824,1.933,1.393,3.942,3010.554,41.997,10882.113,0.804
3.93,3.663,2.773,72.676,4.494,2.913,3.198,3.243,410.097,22.589,4272.147,0.0
4.13,1.138,4.772,362.787,2.306,3.362,4.005,3.278,1197.448,30.291,7359.625,0.536
4.102,4.089,4.533,360.281,1.493,3.763,1.106,3.746,1776.089,35.85,21228.338,1.609
3.95,3.5,3.152,94.311,2.873,4.829,1.111,3.975,607.459,26.909,4199.126,0.536
4.455,2.825,1.923,224.898,1.074,2.115,4.613,3.291,1709.747,37.16,9949.425,0.0
3.654,3.252,1.137,377.568,1.094,2.699,1.618,3.757,1134.589,33.908,17422.492,0.268
3.23,4.511,2.072,146.016,4.21,3.942,2.402,3.42,1036.325,31.308,4484.703,0.268
4.653,2.447,2.313,203.703,1.128,2.508,1.625,3.988,2488.176,41.348,10153.283,0.804
4.865,3.943,4.667,159.531,4.313,5.827,1.724,3.874,597.102,25.051,2497.228,0.268
3.449,3.089,4.002,99.066,2.07,4.595,1.777,3.316,409.649,23.225,1605.908,0.0
3.281,4.265,4.328,413.713,3.668,1.296,1.594,3.073,3361.98,43.036,31855.448,2.145
3.818,4.881,1.457,195.754,3.41,2.872,3.852,3.478,2432.087,39.868,16206.191,0.268
4.046,2.814,4.767,371.671,4.561,5.444,3.397,3.222,1244.711,30.514,10226.781,0.0
4.376,3.235,2.416,74.177,4.917,2.344,1.515,3.109,486.731,25.006,7294.466,0.268
4.112,2.531,4.563,385.916,2.253,3.374,4.545,3.794,675.498,26.331,3436.745,0.0
3.118,3.26,2.218,202.795,3.359,2.494,4.122,3.407,1451.363,33.259,8529.807,0.0
4.284,3.264,2.156,299.256,4.548,2.315,4.847,3.501,926.902,28.587,4441.516,0.0
3.967,3.13,2.626,20.721,3.412,4.348,2.285,3.033,163.533,17.746,1683.948,0.0
3.958,4.139,2.955,31.076,2.54,2.624,4.574,3.196,218.363,18.908,835.066,0.268
4.049,1.536,1.408,168.674,3.562,5.77,1.424,3.745,702.46,28.197,6782.771,0.0
4.291,4.255,1.124,272.858,4.601,4.06,4.474,3.08,1569.741,34.262,3521.572,0.0
3.093,2.363,1.157,239.67,4.001,5.478,2.174,3.639,1479.914,35.323,12797.254,1.34
4.655,4.511,2.446,10.606,2.804,4.23,1.34,3.218,56.211,12.526,283.477,0.0
4.049,4.46,2.135,25.033,4.362,5.7,3.43,3.991,103.971,14.902,187.131,0.0
4.138,3.348,3.833,376.698,3.415,5.68,4.919,3.997,1654.826,34.472,11812.378,0.0
4.467,3.879,3.229,60.867,3.151,3.872,2.591,3.611,396.777,22.448,1967.707,1.34
4.388,2.845,1.736,70.691,3.475,2.951,2.651,3.913,625.083,26.321,4478.189,0.0
4.706,2.975,4.679,113.882,4.101,2.97,3.895,3.218,665.031,25.616,3389.089,0.0
4.983,2.083,2.654,285.339,4.116,1.898,1.778,3.92,806.032,28.839,6609.936,0.536
4.802,2.266,3.146,94.538,2.317,2.741,2.549,3.195,779.557,27.985,6684.777,1.072
4.621,3.54,2.214,21.884,4.019,2.052,3.636,3.578,151.293,16.984,882.024,0.0
3.44,3.033,2.894,250.24,4.355,5.052,3.18,3.03,2254.59,37.283,11177.023,0.0
4.414,1.944,2.866,381.215,2.39,2.057,1.672,3.266,2059.795,38.89,16069.852,0.268
3.162,4.62,1.226,185.215,3.169,4.68,3.943,3.54,1579.982,34.831,2553.169,0.0
4.701,2.88,2.549,107.987,3.773,1.793,1.756,3.548,802.696,28.9,6966.903,2.145
3.026,3.571,3.098,58.078,3.714,1.504,4.229,3.496,846.758,28.468,4767.022,0.536
4.935,2.241,2.811,235.703,2.029,3.746,4.636,3.566,900.549,29.812,7268.222,0.536
3.07,3.025,4.336,232.125,4.544,3.925,1.118,3.146,1289.216,31.692,5612.354,0.0
3.653,2.82,3.717,392.931,3.616,4.237,1.538,3.394,1382.438,32.733,4001.552,0.0
4.752,4.013,2.084,56.142,4.824,4.859,3.527,3.477,347.132,21.372,1539.639,0.0
4.689,4.239,2.236,351.761,4.205,4.755,3.575,3.837,1929.661,36.743,7109.221,0.0
4.39,1.071,4.682,284.235,2.157,5.924,3.284,3.552,659.997,26.374,7106.811,0.536
4.061,2.166,3.817,14.789,4.992,1.807,3.591,3.712,67.017,12.704,445.748,0.536
3.748,1.343,4.667,299.671,1.208,2.639,2.648,3.914,1357.282,33.118,18697.329,0.0
3.472,4.723,2.016,248.89,1.191,1.41,2.282,3.033,2938.995,44.04,29517.903,1.34
4.1,4.197,1.77,298.056,2.714,5.958,2.705,3.58,847.531,28.7,1375.127,0.0
4.903,4.665,1.602,349.448,4.046,1.369,4.256,3.858,1363.907,33.486,11604.156,0.0
3.776,1.22,4.609,65.306,2.194,4.224,2.733,3.859,253.901,19.878,4141.679,0.0
4.501,2.808,1.965,35.073,1.375,2.582,3.134,3.221,183.056,18.095,1250.553,0.0
3.321,4.887,4.889,267.61,2.71,3.422,3.806,3.098,3414.041,42.331,9538.179,0.268
