N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
150,absolute_error,6,5.75,17,0.0,100.67,-0.65
140,squared_error,1,5.5,14,0.0,120.29,-12.61
40,absolute_error,7,0.25,6,83.33333333,0.0,0.0
40,absolute_error,10,0.75,4,83.33333333,0.0,0.0
50,absolute_error,6,5.75,8,0.0,102.0,-1.89
110,squared_error,6,8.5,19,0.0,119.7,-12.38
140,squared_error,3,7.75,12,0.0,119.14,-12.16
90,squared_error,18,2.0,11,0.0,118.81,-12.03
200,squared_error,1,10.0,6,0.0,120.73,-12.78
180,squared_error,6,7.5,1,0.0,119.56,-12.32
180,absolute_error,9,5.0,9,0.0,100.56,-0.55
40,absolute_error,20,1.25,2,83.33333333,0.0,0.0
100,absolute_error,7,9.5,14,83.33333333,0.0,0.0
10,squared_error,12,7.0,20,0.0,119.33,-12.24
110,poisson,19,3.0,15,0.0,119.03,-12.11
10,squared_error,13,3.0,6,0.0,114.0,-9.86
160,squared_error,6,7.5,7,0.0,120.37,-12.65
20,poisson,10,3.5,1,0.0,116.67,-11.11
160,poisson,11,8.25,14,0.0,119.21,-12.19
130,poisson,7,5.75,4,0.0,120.21,-12.58
40,squared_error,4,7.25,14,0.0,120.5,-12.69
200,squared_error,20,7.0,16,0.0,120.17,-12.56
200,poisson,13,5.5,3,0.0,119.9,-12.46
80,poisson,14,5.5,11,0.0,118.75,-12.0
70,squared_error,6,0.25,15,0.0,120.86,-12.83
40,absolute_error,2,1.0,7,83.33333333,0.0,0.0
130,squared_error,11,10.0,9,0.0,120.1,-12.54
30,poisson,10,10.0,17,0.0,121.33,-13.01
200,squared_error,3,4.25,10,0.0,120.17,-12.56
50,squared_error,19,5.0,17,0.0,120.27,-12.6
140,poisson,9,7.5,12,0.0,119.52,-12.31
160,poisson,1,3.5,1,0.0,120.71,-12.77
150,absolute_error,11,8.5,4,83.33333333,0.0,0.0
80,poisson,12,6.5,3,0.0,119.17,-12.17
130,squared_error,16,5.5,8,0.0,121.69,-13.14
190,poisson,1,6.25,16,0.0,118.39,-11.85
80,squared_error,8,7.75,1,0.0,121.17,-12.95
50,poisson,6,0.75,16,0.0,118.8,-12.02
70,absolute_error,17,9.5,8,83.33333333,0.0,0.0
160,squared_error,14,0.75,12,0.0,119.12,-12.15
30,absolute_error,19,7.0,9,83.33333333,0.0,0.0
10,poisson,20,9.75,2,0.0,124.0,-13.95
120,squared_error,1,7.5,17,0.0,120.39,-12.65
20,absolute_error,17,5.25,7,83.33333333,0.0,0.0
20,squared_error,5,8.5,3,0.0,122.67,-13.49
190,squared_error,17,8.0,15,0.0,120.63,-12.74
30,squared_error,20,7.75,5,0.0,122.67,-13.49
110,poisson,18,3.25,13,0.0,118.55,-11.92
90,absolute_error,19,1.75,3,0.0,101.11,-1.08
190,absolute_error,7,7.75,2,0.0,100.53,-0.52
50,poisson,1,4.25,16,0.0,120.0,-12.5
40,absolute_error,16,6.25,3,0.0,102.5,-2.33
140,absolute_error,3,2.0,15,0.0,100.71,-0.7
180,squared_error,18,6.25,1,0.0,119.37,-12.25
110,absolute_error,10,7.25,17,83.33333333,0.0,0.0
60,poisson,18,9.75,11,0.0,119.56,-12.32
60,absolute_error,7,2.5,19,83.33333333,0.0,0.0
40,absolute_error,6,8.25,4,83.33333333,0.0,0.0
50,squared_error,6,7.0,11,0.0,121.07,-12.91
30,absolute_error,9,2.5,14,83.33333333,0.0,0.0
70,squared_error,9,6.25,2,0.0,119.52,-12.31
140,squared_error,1,0.75,11,0.0,118.67,-11.97
70,absolute_error,3,7.0,1,83.33333333,0.0,0.0
20,poisson,14,10.0,7,0.0,118.33,-11.83
150,absolute_error,7,8.5,10,0.0,100.67,-0.65
150,absolute_error,2,5.25,17,0.0,100.67,-0.65
180,squared_error,1,0.5,7,0.0,120.3,-12.62
30,squared_error,12,8.75,11,0.0,119.56,-12.32
170,squared_error,19,9.5,13,0.0,119.84,-12.44
80,poisson,3,9.75,17,0.0,120.67,-12.76
40,absolute_error,11,6.25,16,83.33333333,0.0,0.0
90,squared_error,4,2.25,11,0.0,119.93,-12.47
40,absolute_error,3,5.25,14,83.33333333,0.0,0.0
170,squared_error,13,5.75,18,0.0,119.96,-12.48
90,absolute_error,4,3.25,9,0.0,101.11,-1.08
10,squared_error,6,0.75,14,0.0,118.0,-11.69
130,poisson,9,1.75,14,0.0,120.46,-12.68
110,absolute_error,14,8.75,8,0.0,100.91,-0.88
90,absolute_error,17,4.75,3,83.33333333,0.0,0.0
100,poisson,2,9.75,17,0.0,119.47,-12.29
130,poisson,15,0.25,15,0.0,118.72,-11.99
80,squared_error,15,3.5,11,0.0,121.75,-13.16
120,absolute_error,11,3.0,15,0.0,102.5,-2.33
190,squared_error,7,0.25,5,0.0,120.25,-12.6
50,squared_error,12,4.25,8,0.0,121.73,-13.16
30,squared_error,13,2.0,20,0.0,121.33,-13.01
20,poisson,8,5.75,9,0.0,120.67,-12.76
80,absolute_error,20,3.5,12,83.33333333,0.0,0.0
30,poisson,8,6.0,1,0.0,119.11,-12.15
20,poisson,7,4.25,7,0.0,118.33,-11.83
80,squared_error,3,8.5,1,0.0,121.17,-12.95
180,absolute_error,19,1.0,11,0.0,100.56,-0.55
160,squared_error,18,8.0,9,0.0,120.42,-12.66
200,poisson,8,6.75,2,0.0,121.23,-12.97
90,poisson,17,0.0,5,0.0,120.89,-12.84
110,poisson,4,5.25,9,0.0,119.15,-12.16
90,squared_error,8,4.5,3,0.0,119.26,-12.21
170,poisson,18,5.75,7,0.0,119.57,-12.33
90,squared_error,13,3.0,6,0.0,120.22,-12.59
70,squared_error,13,8.0,20,0.0,121.81,-13.18
190,poisson,5,8.5,2,0.0,120.0,-12.5
100,poisson,4,0.25,7,0.0,121.4,-13.03
100,absolute_error,10,6.25,6,83.33333333,0.0,0.0
90,absolute_error,16,3.5,11,83.33333333,0.0,0.0
180,absolute_error,3,6.25,17,0.0,102.78,-2.56
150,squared_error,2,6.0,20,0.0,119.6,-12.34
70,poisson,4,6.75,15,0.0,118.76,-12.0
180,absolute_error,9,1.0,18,83.33333333,0.0,0.0
160,poisson,13,8.75,7,0.0,120.21,-12.58
70,absolute_error,3,2.5,10,0.0,101.43,-1.37
10,squared_error,14,6.25,18,0.0,119.33,-12.24
30,squared_error,6,6.75,19,0.0,117.56,-11.5
10,squared_error,4,8.5,9,0.0,118.0,-11.69
80,squared_error,8,3.75,13,0.0,119.17,-12.17
120,squared_error,4,0.25,8,0.0,120.06,-12.52
170,poisson,5,8.0,2,0.0,120.51,-12.7
50,absolute_error,14,0.0,6,83.33333333,0.0,0.0
40,squared_error,13,4.5,17,0.0,121.17,-12.95
100,squared_error,16,9.25,19,0.0,120.0,-12.5
200,poisson,13,4.0,9,0.0,119.6,-12.34
150,squared_error,17,6.75,9,0.0,120.58,-12.72
80,squared_error,16,2.25,15,0.0,120.08,-12.53
100,poisson,8,5.25,1,0.0,119.47,-12.29
140,squared_error,4,7.5,14,0.0,120.05,-12.52
170,poisson,15,6.0,3,0.0,120.12,-12.55
120,squared_error,11,5.0,2,0.0,120.17,-12.56
110,absolute_error,2,5.5,11,0.0,100.91,-0.88
10,poisson,9,10.0,1,0.0,119.33,-12.24
170,squared_error,20,7.5,12,0.0,120.39,-12.65
30,absolute_error,3,2.75,15,0.0,103.33,-3.03
30,poisson,3,6.25,1,0.0,121.78,-13.17
40,absolute_error,13,0.5,9,83.33333333,0.0,0.0
30,squared_error,12,9.5,20,0.0,119.56,-12.32
120,squared_error,13,3.5,8,0.0,119.33,-12.24
130,absolute_error,2,3.75,18,83.33333333,0.0,0.0
200,poisson,15,5.25,8,0.0,120.9,-12.85
160,absolute_error,9,7.5,2,83.33333333,0.0,0.0
130,poisson,9,6.25,19,0.0,119.59,-12.34
150,poisson,6,9.25,3,0.0,120.18,-12.57
50,squared_error,11,10.0,10,0.0,121.33,-13.01
90,poisson,6,5.5,8,0.0,121.26,-12.98
20,squared_error,2,8.75,12,0.0,124.67,-14.18
90,absolute_error,11,9.25,4,83.33333333,0.0,0.0
50,absolute_error,18,10.0,5,83.33333333,0.0,0.0
120,absolute_error,9,7.75,16,0.0,100.83,-0.81
110,absolute_error,1,2.75,4,0.0,101.82,-1.72
140,poisson,17,1.25,10,0.0,118.62,-11.95
30,squared_error,14,9.0,5,0.0,118.67,-11.97
140,poisson,5,0.75,8,0.0,120.9,-12.85
60,absolute_error,12,3.25,5,0.0,101.67,-1.59
190,squared_error,10,5.0,5,0.0,119.68,-12.38
40,squared_error,10,9.75,11,0.0,121.33,-13.01
20,poisson,2,0.0,6,0.0,125.19,-16.44
130,squared_error,1,0.75,16,0.0,118.56,-11.92
200,poisson,15,1.5,3,0.0,119.03,-12.12
120,absolute_error,20,0.5,18,83.33333333,0.0,0.0
80,squared_error,20,6.25,16,0.0,121.67,-13.13
130,squared_error,10,7.5,16,0.0,121.69,-13.14
190,squared_error,20,4.5,15,0.0,120.04,-12.51
200,squared_error,15,0.75,4,0.0,120.1,-12.54
80,squared_error,16,3.75,2,0.0,120.33,-12.63
160,squared_error,7,5.25,18,0.0,120.12,-12.55
10,absolute_error,1,9.75,17,83.33333333,0.0,0.0
190,squared_error,13,0.25,15,0.0,121.51,-13.07
130,absolute_error,18,2.5,3,83.33333333,0.0,0.0
130,poisson,20,0.25,2,0.0,119.59,-12.34
180,squared_error,2,3.0,3,0.0,120.78,-12.8
160,absolute_error,5,0.5,2,83.33333333,0.0,0.0
100,poisson,18,1.25,15,0.0,119.93,-12.47
10,squared_error,2,5.5,8,0.0,116.67,-11.11
200,squared_error,2,0.75,18,0.0,117.77,-11.59
20,absolute_error,9,5.25,16,83.33333333,0.0,0.0
170,absolute_error,19,7.0,18,0.0,100.59,-0.58
190,poisson,10,0.0,20,0.0,119.54,-12.32
40,squared_error,6,1.5,19,0.0,122.5,-13.43
100,squared_error,1,1.5,7,0.0,118.73,-11.99
160,absolute_error,14,6.25,9,0.0,100.63,-0.61
10,poisson,11,2.25,5,0.0,114.67,-10.19
140,poisson,7,3.75,15,0.0,120.14,-12.56
110,absolute_error,1,3.0,10,0.0,100.91,-0.88
10,squared_error,3,5.0,10,0.0,116.0,-10.81
30,absolute_error,17,7.5,19,83.33333333,0.0,0.0
190,poisson,8,3.25,12,0.0,120.46,-12.68
50,squared_error,18,3.75,5,0.0,119.07,-12.13
180,poisson,8,6.25,5,0.0,119.78,-12.41
70,poisson,5,1.0,19,0.0,120.95,-12.87
90,squared_error,4,7.5,14,0.0,119.48,-12.3
80,squared_error,9,7.5,8,0.0,119.92,-12.47
130,absolute_error,1,6.25,17,83.33333333,0.0,0.0
180,poisson,10,8.25,12,0.0,119.0,-12.1
120,squared_error,9,3.75,3,0.0,119.61,-12.35
50,poisson,8,7.0,9,0.0,119.07,-12.13
170,squared_error,14,8.0,6,0.0,120.47,-12.68
150,squared_error,1,9.5,4,0.0,118.84,-12.04
10,poisson,15,9.25,13,0.0,125.33,-14.39
160,squared_error,1,3.25,7,0.0,120.21,-12.58
10,poisson,10,6.25,18,0.0,118.0,-11.69
90,squared_error,16,5.75,11,0.0,118.37,-11.84
120,squared_error,10,2.0,1,0.0,120.22,-12.59
90,absolute_error,17,6.0,14,83.33333333,0.0,0.0
170,squared_error,1,6.75,14,0.0,119.73,-12.39
110,poisson,19,7.75,2,0.0,120.79,-12.8
40,poisson,10,5.25,3,0.0,120.0,-12.5
160,squared_error,14,8.75,4,0.0,119.54,-12.32
180,squared_error,7,7.25,15,0.0,119.85,-12.44
170,poisson,7,3.0,11,0.0,120.27,-12.61
80,squared_error,14,1.0,16,0.0,118.0,-11.69
20,absolute_error,11,0.5,19,83.33333333,0.0,0.0
40,poisson,13,2.0,4,0.0,121.33,-13.01
70,poisson,15,9.75,1,0.0,120.38,-12.65
80,squared_error,7,3.5,10,0.0,120.0,-12.5
120,absolute_error,12,6.0,4,83.33333333,0.0,0.0
130,poisson,10,7.75,9,0.0,119.28,-12.22
80,squared_error,11,1.25,17,0.0,118.92,-12.07
40,squared_error,6,1.0,15,0.0,124.17,-14.01
60,squared_error,11,4.75,9,0.0,121.11,-12.93
140,poisson,17,8.75,7,0.0,119.29,-12.22
20,squared_error,5,7.0,6,0.0,121.33,-13.01
50,absolute_error,8,2.5,5,83.33333333,0.0,0.0
100,absolute_error,5,7.25,15,0.0,101.0,-0.97
120,poisson,16,2.75,7,0.0,118.89,-12.06
30,absolute_error,11,0.75,6,83.33333333,0.0,0.0
180,poisson,5,1.75,8,0.0,121.0,-12.88
120,poisson,14,4.0,19,0.0,118.94,-12.08
150,poisson,7,1.0,3,0.0,120.71,-12.77
150,squared_error,11,5.25,16,0.0,120.04,-12.52
30,poisson,12,3.75,16,0.0,123.33,-13.73
30,squared_error,3,7.75,1,0.0,119.33,-12.24
130,poisson,15,6.25,5,0.0,120.1,-12.54
50,absolute_error,19,4.75,14,83.33333333,0.0,0.0
50,absolute_error,9,6.0,16,83.33333333,0.0,0.0
140,poisson,7,1.5,10,0.0,120.9,-12.85
170,poisson,20,6.25,11,0.0,119.22,-12.19
10,absolute_error,14,3.25,2,83.33333333,0.0,0.0
170,poisson,4,2.75,7,0.0,119.92,-12.47
90,absolute_error,3,0.5,18,83.33333333,0.0,0.0
160,poisson,10,4.5,12,0.0,120.25,-12.6
150,squared_error,16,7.0,7,0.0,121.07,-12.91
160,poisson,18,3.75,19,0.0,121.0,-12.88
10,poisson,20,9.5,4,0.0,124.0,-13.95
170,absolute_error,8,5.75,6,83.33333333,0.0,0.0
50,squared_error,10,6.0,6,0.0,118.13,-11.74
200,absolute_error,20,5.75,14,0.0,100.5,-0.49
200,poisson,15,9.5,15,0.0,120.43,-12.67
200,poisson,7,2.5,5,0.0,120.13,-12.55
120,poisson,16,6.75,8,0.0,121.39,-13.03
60,squared_error,20,8.75,4,0.0,120.89,-12.84
140,absolute_error,17,5.5,2,0.0,100.71,-0.7
180,squared_error,1,1.25,19,0.0,120.11,-12.54
100,squared_error,7,5.75,13,0.0,118.33,-11.83
200,poisson,7,2.75,19,0.0,119.4,-12.26
190,absolute_error,19,4.5,9,83.33333333,0.0,0.0
40,poisson,10,9.75,14,0.0,119.83,-12.43
80,absolute_error,2,8.75,15,0.0,101.25,-1.2
120,squared_error,12,2.0,9,0.0,120.39,-12.65
80,poisson,14,1.25,14,0.0,119.75,-12.4
200,absolute_error,1,4.25,17,0.0,100.5,-0.49
190,absolute_error,9,0.25,5,83.33333333,0.0,0.0
70,squared_error,14,7.75,11,0.0,120.38,-12.65
40,squared_error,20,7.5,8,0.0,119.33,-12.24
60,squared_error,12,9.75,12,0.0,120.78,-12.8
180,absolute_error,1,5.0,3,0.0,100.56,-0.55
110,absolute_error,16,8.5,11,0.0,100.91,-0.88
60,squared_error,10,8.5,2,0.0,120.11,-12.54
50,absolute_error,18,5.75,4,83.33333333,0.0,0.0
80,squared_error,19,0.5,15,0.0,121.83,-13.19
10,absolute_error,3,6.5,10,83.33333333,0.0,0.0
110,squared_error,8,0.75,12,0.0,120.48,-12.69
100,poisson,2,9.75,13,0.0,119.53,-12.32
200,absolute_error,14,2.0,4,0.0,101.0,-0.97
190,absolute_error,4,7.5,11,0.0,101.05,-1.02
20,poisson,13,1.5,9,0.0,121.67,-13.13
170,absolute_error,5,2.25,7,83.33333333,0.0,0.0
110,squared_error,16,7.0,6,0.0,118.73,-11.99
10,squared_error,10,0.25,9,0.0,113.33,-9.52
200,poisson,17,2.0,7,0.0,119.93,-12.47
170,absolute_error,17,7.5,9,0.0,101.18,-1.14
160,squared_error,11,2.25,16,0.0,119.92,-12.47
80,absolute_error,12,7.75,20,83.33333333,0.0,0.0
150,poisson,5,1.0,17,0.0,118.49,-11.89
100,absolute_error,1,6.5,16,83.33333333,0.0,0.0
90,absolute_error,7,5.0,20,83.33333333,0.0,0.0
160,poisson,2,9.5,13,0.0,118.92,-12.07
30,absolute_error,3,1.25,3,83.33333333,0.0,0.0
90,squared_error,6,0.75,3,0.0,120.07,-12.53
80,squared_error,9,10.0,1,0.0,120.25,-12.6
90,poisson,15,4.5,14,0.0,118.81,-12.03
30,absolute_error,18,8.0,11,83.33333333,0.0,0.0
160,poisson,13,2.75,6,0.0,118.83,-12.03
150,poisson,19,8.5,3,0.0,119.82,-12.43
20,squared_error,14,9.5,4,0.0,116.67,-11.11
150,absolute_error,2,7.75,12,83.33333333,0.0,0.0
90,absolute_error,20,3.25,17,0.0,101.11,-1.08
120,squared_error,17,3.5,8,0.0,120.44,-12.67
90,poisson,6,9.0,16,0.0,121.78,-13.17
60,squared_error,16,5.0,9,0.0,120.22,-12.59
110,poisson,11,4.0,5,0.0,119.88,-12.45
180,poisson,4,8.75,13,0.0,120.3,-12.62
130,squared_error,8,5.75,17,0.0,119.9,-12.46
130,poisson,2,7.25,10,0.0,120.92,-12.85
80,squared_error,3,1.75,12,0.0,119.58,-12.34
90,poisson,17,6.75,7,0.0,118.96,-12.09
20,absolute_error,5,3.25,11,83.33333333,0.0,0.0
200,poisson,16,7.0,1,0.0,120.1,-12.54
70,squared_error,5,4.0,18,0.0,120.57,-12.72
140,poisson,8,3.5,15,0.0,119.67,-12.37
130,squared_error,15,1.5,5,0.0,119.18,-12.17
150,absolute_error,1,9.0,2,83.33333333,0.0,0.0
120,poisson,9,9.75,18,0.0,121.56,-13.09
40,squared_error,16,6.75,3,0.0,119.0,-12.1
70,absolute_error,1,8.5,16,0.0,101.43,-1.37
10,squared_error,6,9.5,9,0.0,121.33,-13.01
60,absolute_error,14,7.25,13,83.33333333,0.0,0.0
100,poisson,2,9.5,11,0.0,120.13,-12.55
110,absolute_error,1,0.0,19,16.66666667,140.0,-10.37
160,poisson,15,6.75,15,0.0,121.08,-12.91
150,squared_error,17,8.75,16,0.0,120.0,-12.5
40,poisson,20,5.75,16,0.0,119.33,-12.24
50,absolute_error,3,5.25,15,83.33333333,0.0,0.0
170,poisson,16,9.25,1,0.0,120.08,-12.53
160,squared_error,8,6.5,14,0.0,119.21,-12.19
160,absolute_error,9,2.25,18,83.33333333,0.0,0.0
130,poisson,7,4.25,14,0.0,120.67,-12.76
80,poisson,6,1.25,3,0.0,121.17,-12.95
190,poisson,12,5.75,20,0.0,120.32,-12.62
140,absolute_error,10,0.5,12,83.33333333,0.0,0.0
80,squared_error,4,9.25,14,0.0,120.83,-12.82
80,squared_error,15,5.25,5,0.0,120.5,-12.69
90,squared_error,17,1.0,13,0.0,120.0,-12.5
180,absolute_error,3,9.5,4,83.33333333,0.0,0.0
180,squared_error,12,4.0,11,0.0,120.19,-12.57
70,absolute_error,14,7.75,6,83.33333333,0.0,0.0
40,squared_error,12,1.25,15,0.0,119.5,-12.3
190,squared_error,19,5.0,17,0.0,119.16,-12.17
50,absolute_error,1,7.5,18,83.33333333,0.0,0.0
60,squared_error,5,1.75,12,0.0,121.0,-12.88
40,squared_error,11,8.0,7,0.0,120.67,-12.76
170,absolute_error,4,6.0,8,83.33333333,0.0,0.0
180,poisson,15,4.0,3,0.0,118.56,-11.92
30,squared_error,11,8.5,11,0.0,116.67,-11.11
120,poisson,14,8.75,9,0.0,120.33,-12.63
100,absolute_error,13,9.25,6,0.0,102.0,-1.89
190,poisson,9,4.25,12,0.0,119.4,-12.26
30,absolute_error,20,4.75,1,83.33333333,0.0,0.0
170,squared_error,4,8.0,8,0.0,120.04,-12.52
130,absolute_error,3,6.25,19,83.33333333,0.0,0.0
180,squared_error,20,3.0,3,0.0,119.63,-12.35
110,squared_error,20,3.25,17,0.0,120.61,-12.73
110,squared_error,13,6.0,12,0.0,119.7,-12.38
110,squared_error,3,7.75,6,0.0,120.67,-12.76
70,absolute_error,6,7.75,16,0.0,101.43,-1.37
80,poisson,6,2.0,16,0.0,119.33,-12.24
140,squared_error,4,8.0,9,0.0,120.38,-12.65
30,poisson,16,5.25,18,0.0,120.0,-12.5
30,squared_error,9,8.5,13,0.0,120.22,-12.59
170,poisson,18,1.0,16,0.0,120.35,-12.64
10,poisson,16,6.5,6,0.0,118.0,-11.69
160,squared_error,16,4.0,19,0.0,120.42,-12.66
60,absolute_error,1,3.75,3,0.0,101.67,-1.59
150,squared_error,7,10.0,17,0.0,120.49,-12.69
160,squared_error,4,2.25,6,0.0,119.58,-12.34
120,absolute_error,19,8.25,6,83.33333333,0.0,0.0
110,absolute_error,19,9.0,12,83.33333333,0.0,0.0
130,squared_error,10,2.25,14,0.0,118.62,-11.94
200,absolute_error,4,0.75,13,83.33333333,0.0,0.0
90,absolute_error,12,9.5,3,0.0,101.11,-1.08
30,absolute_error,1,5.5,12,83.33333333,0.0,0.0
140,poisson,19,10.0,10,0.0,118.1,-11.73
90,absolute_error,2,8.0,14,0.0,101.11,-1.08
190,absolute_error,9,0.5,16,0.0,101.05,-1.02
190,absolute_error,10,7.5,17,0.0,100.53,-0.52
190,squared_error,13,5.0,12,0.0,119.47,-12.29
70,poisson,15,8.25,11,0.0,119.52,-12.31
180,squared_error,15,4.0,10,0.0,121.26,-12.98
50,poisson,6,3.5,9,0.0,118.8,-12.02
30,absolute_error,16,4.0,2,83.33333333,0.0,0.0
130,squared_error,15,2.75,2,0.0,118.56,-11.92
30,squared_error,6,7.0,20,0.0,118.89,-12.06
30,poisson,15,0.25,11,0.0,115.78,-10.71
50,squared_error,11,7.75,6,0.0,119.73,-12.4
130,squared_error,14,5.0,13,0.0,121.08,-12.91
10,squared_error,3,0.75,7,0.0,122.67,-13.49
160,poisson,8,3.0,17,0.0,120.25,-12.6
160,squared_error,18,6.0,3,0.0,121.58,-13.1
190,squared_error,7,1.75,1,0.0,121.86,-13.2
180,poisson,8,6.5,5,0.0,118.59,-11.94
50,squared_error,19,1.5,1,0.0,120.93,-12.86
70,squared_error,14,7.75,19,0.0,120.67,-12.76
200,poisson,11,0.0,18,0.0,119.33,-12.24
150,absolute_error,18,7.5,13,0.0,100.67,-0.65
70,poisson,8,0.75,2,0.0,119.52,-12.31
190,absolute_error,6,8.75,13,0.0,100.53,-0.52
150,poisson,7,6.25,1,0.0,120.0,-12.5
70,poisson,4,2.75,19,0.0,118.57,-11.93
70,poisson,10,7.25,1,0.0,118.76,-12.0
160,squared_error,5,5.5,5,0.0,121.17,-12.95
160,poisson,3,10.0,5,0.0,120.96,-12.87
170,poisson,17,1.0,6,0.0,119.22,-12.19
20,poisson,6,3.5,20,0.0,120.33,-12.63
60,squared_error,13,1.0,5,0.0,120.67,-12.76
200,absolute_error,20,5.5,5,0.0,100.5,-0.49
10,absolute_error,2,6.25,2,83.33333333,0.0,0.0
140,squared_error,14,8.0,4,0.0,119.62,-12.35
60,poisson,10,8.0,3,0.0,120.78,-12.8
160,absolute_error,17,7.75,8,0.0,101.88,-1.78
110,poisson,10,5.5,2,0.0,120.36,-12.64
100,squared_error,12,9.0,15,0.0,119.07,-12.13
110,poisson,5,2.75,19,0.0,119.58,-12.33
70,poisson,19,5.0,17,0.0,119.81,-12.43
190,squared_error,13,4.75,16,0.0,119.16,-12.17
200,poisson,10,4.25,8,0.0,120.93,-12.86
100,absolute_error,5,2.5,16,83.33333333,0.0,0.0
80,poisson,14,7.75,6,0.0,118.5,-11.9
20,squared_error,9,2.75,12,0.0,121.33,-13.01
140,poisson,1,4.75,4,0.0,118.71,-11.99
50,squared_error,6,2.25,6,0.0,121.73,-13.16
170,absolute_error,1,3.25,8,0.0,100.59,-0.58
170,poisson,4,4.5,18,0.0,119.92,-12.47
20,poisson,1,7.75,12,0.0,124.0,-13.95
10,squared_error,20,5.75,16,0.0,120.0,-12.5
160,absolute_error,11,7.75,20,0.0,100.63,-0.61
80,poisson,2,5.0,8,0.0,120.17,-12.56
200,absolute_error,13,4.0,1,0.0,101.0,-0.97
190,poisson,17,6.75,4,0.0,119.82,-12.43
20,squared_error,14,1.0,16,0.0,122.33,-13.37
60,squared_error,14,1.25,7,0.0,119.56,-12.32
180,poisson,19,7.25,15,0.0,120.41,-12.66
100,absolute_error,6,6.0,6,0.0,101.0,-0.97
190,poisson,16,2.5,10,0.0,120.25,-12.6
200,absolute_error,6,7.0,18,83.33333333,0.0,0.0
20,poisson,2,2.75,19,0.0,118.67,-11.97
30,squared_error,9,4.25,9,0.0,121.33,-13.01
130,squared_error,13,1.5,5,0.0,119.33,-12.24
120,squared_error,18,6.25,5,0.0,121.33,-13.01
50,absolute_error,3,1.25,13,83.33333333,0.0,0.0
150,poisson,15,4.75,3,0.0,119.11,-12.15
110,squared_error,17,1.75,14,0.0,119.27,-12.21
60,squared_error,1,6.75,1,0.0,120.78,-12.8
120,absolute_error,9,7.0,12,83.33333333,0.0,0.0
120,absolute_error,7,0.0,3,83.33333333,0.0,0.0
150,poisson,1,2.75,5,0.0,120.8,-12.81
100,absolute_error,19,1.75,16,83.33333333,0.0,0.0
170,poisson,18,2.25,9,0.0,120.86,-12.83
100,absolute_error,20,6.75,9,83.33333333,0.0,0.0
80,squared_error,17,6.0,9,0.0,118.67,-11.97
80,absolute_error,8,4.0,19,83.33333333,0.0,0.0
160,absolute_error,16,1.5,5,83.33333333,0.0,0.0
100,poisson,20,3.75,6,0.0,117.47,-11.46
10,squared_error,18,10.0,9,0.0,123.33,-13.73
70,squared_error,18,4.5,7,0.0,120.1,-12.54
110,poisson,14,2.75,10,0.0,120.42,-12.66
150,squared_error,7,7.75,2,0.0,119.91,-12.47
100,poisson,10,9.0,4,0.0,121.53,-13.08
200,poisson,4,9.75,8,0.0,120.2,-12.58
10,absolute_error,16,4.5,3,83.33333333,0.0,0.0
160,absolute_error,18,3.5,5,0.0,100.63,-0.61
60,absolute_error,2,4.25,8,83.33333333,0.0,0.0
200,squared_error,4,4.75,14,0.0,119.03,-12.12
200,squared_error,2,6.5,8,0.0,119.17,-12.17
40,poisson,10,2.25,20,0.0,121.5,-13.07
100,poisson,6,9.75,9,0.0,122.33,-13.37
80,absolute_error,5,7.25,1,83.33333333,0.0,0.0
180,poisson,20,6.75,18,0.0,120.0,-12.5
90,absolute_error,6,9.0,20,83.33333333,0.0,0.0
140,poisson,2,5.25,14,0.0,119.48,-12.29
40,poisson,16,4.75,1,0.0,120.83,-12.82
140,absolute_error,11,2.25,15,83.33333333,0.0,0.0
150,squared_error,15,4.5,17,0.0,120.58,-12.72
30,absolute_error,14,3.75,11,0.0,103.33,-3.03
150,poisson,7,2.5,16,0.0,119.33,-12.24
120,absolute_error,14,8.5,20,83.33333333,0.0,0.0
130,poisson,16,7.0,7,0.0,119.49,-12.3
70,squared_error,6,3.5,1,0.0,119.52,-12.31
160,squared_error,13,1.0,11,0.0,121.04,-12.9
130,poisson,16,7.75,4,0.0,119.08,-12.13
180,squared_error,17,5.75,10,0.0,121.7,-13.14
70,absolute_error,2,5.75,14,83.33333333,0.0,0.0
70,absolute_error,10,2.75,15,83.33333333,0.0,0.0
80,squared_error,7,1.25,13,0.0,118.58,-11.93
160,poisson,1,4.5,10,0.0,118.58,-11.93
70,poisson,9,9.5,7,0.0,119.52,-12.31
10,squared_error,19,8.0,19,0.0,121.33,-13.01
200,poisson,12,6.5,15,0.0,118.9,-12.06
90,squared_error,20,9.0,17,0.0,117.78,-11.59
30,poisson,10,3.5,3,0.0,118.22,-11.78
70,poisson,15,1.75,5,0.0,118.86,-12.04
180,poisson,8,8.75,16,0.0,120.85,-12.83
130,squared_error,14,7.25,19,0.0,120.05,-12.52
100,squared_error,18,10.0,11,0.0,120.53,-12.71
80,poisson,11,3.0,17,0.0,118.42,-11.86
180,poisson,7,10.0,8,0.0,119.96,-12.49
120,poisson,20,8.25,3,0.0,121.89,-13.21
160,absolute_error,18,0.75,14,0.0,101.25,-1.2
190,absolute_error,16,2.5,16,83.33333333,0.0,0.0
160,squared_error,14,0.25,11,0.0,119.75,-12.4
