N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
80,absolute_error,16,3.25,15,37.5,100.0,0.0
110,absolute_error,7,7.0,13,0.0,99.62,0.1
10,squared_error,12,8.0,9,0.0,75.66,6.94
90,poisson,20,6.25,7,25.0,72.49,7.92
190,poisson,14,1.5,10,25.0,73.41,7.63
30,squared_error,14,5.25,15,25.0,70.61,8.5
200,absolute_error,4,7.5,18,37.5,100.0,0.0
60,poisson,11,0.0,10,0.0,75.69,6.93
120,absolute_error,19,1.5,2,37.5,100.0,0.0
50,squared_error,18,8.0,6,25.0,73.42,7.63
10,absolute_error,13,8.25,14,37.5,100.0,0.0
130,poisson,11,1.0,19,25.0,74.17,7.4
100,poisson,3,7.5,17,25.0,72.04,8.06
20,poisson,6,3.25,18,25.0,71.16,8.33
140,poisson,9,4.25,9,25.0,74.25,7.37
140,poisson,13,3.25,13,25.0,73.1,7.73
130,squared_error,13,3.5,20,25.0,74.6,7.27
200,squared_error,1,0.75,11,0.0,78.62,14.12
200,poisson,7,9.25,8,0.0,76.32,6.74
90,absolute_error,17,8.25,9,0.0,99.54,0.12
200,poisson,4,8.0,2,0.0,75.09,7.12
200,squared_error,8,9.75,13,25.0,72.74,7.84
30,absolute_error,11,0.5,12,37.5,100.0,0.0
40,absolute_error,13,4.75,15,0.0,98.96,0.28
200,squared_error,18,2.25,2,25.0,74.58,7.27
20,absolute_error,17,1.25,20,37.5,100.0,0.0
160,absolute_error,12,6.75,15,37.5,100.0,0.0
100,absolute_error,20,7.5,3,37.5,100.0,0.0
10,squared_error,5,2.75,19,0.0,76.1,6.81
180,absolute_error,9,4.75,15,0.0,99.77,0.06
90,poisson,9,5.25,10,0.0,75.73,6.92
190,squared_error,11,3.75,1,25.0,73.55,7.59
170,squared_error,1,2.75,19,25.0,73.13,13.26
130,poisson,15,5.25,9,25.0,73.62,7.57
140,squared_error,8,0.25,16,25.0,71.8,8.13
130,poisson,14,4.25,18,25.0,74.81,7.2
120,squared_error,19,3.75,18,25.0,73.14,7.72
180,squared_error,8,4.0,12,25.0,74.91,7.17
30,poisson,14,1.5,6,0.0,75.8,6.9
130,absolute_error,1,7.75,15,37.5,100.0,0.0
30,absolute_error,14,5.5,5,0.0,98.61,0.37
120,poisson,12,5.25,12,25.0,71.45,8.24
10,poisson,13,3.5,1,25.0,71.71,8.16
10,absolute_error,16,2.5,19,37.5,100.0,0.0
160,absolute_error,1,2.75,12,0.0,99.74,0.07
170,absolute_error,2,7.25,5,37.5,100.0,0.0
130,poisson,7,4.5,16,25.0,72.81,7.82
140,absolute_error,11,8.25,20,0.0,99.7,0.08
170,squared_error,6,6.75,20,25.0,72.67,7.86
10,squared_error,5,6.25,16,0.0,78.29,6.15
110,absolute_error,14,4.75,13,37.5,100.0,0.0
110,poisson,16,6.0,20,25.0,73.84,7.5
60,poisson,7,1.0,19,0.0,76.17,6.79
190,squared_error,8,2.0,14,25.0,73.45,7.62
10,poisson,10,8.5,3,0.0,77.19,6.48
10,absolute_error,6,2.5,20,37.5,100.0,0.0
150,squared_error,12,5.0,16,25.0,73.61,7.57
120,absolute_error,2,4.0,14,37.5,100.0,0.0
120,absolute_error,15,0.5,18,37.5,100.0,0.0
80,squared_error,20,7.5,6,25.0,73.46,7.61
170,squared_error,13,6.5,7,25.0,74.19,7.39
40,squared_error,20,7.5,3,25.0,72.26,7.99
130,absolute_error,18,9.5,15,37.5,100.0,0.0
110,squared_error,17,3.25,3,25.0,72.07,8.05
40,squared_error,8,9.0,18,25.0,65.24,10.22
20,squared_error,19,4.25,10,25.0,71.16,8.33
40,squared_error,12,7.25,20,0.0,75.82,6.89
90,absolute_error,11,7.0,2,37.5,100.0,0.0
80,poisson,14,1.0,11,0.0,76.78,6.6
130,poisson,12,7.75,20,0.0,75.64,6.95
200,poisson,5,8.75,18,25.0,72.42,7.94
110,absolute_error,2,4.0,14,0.0,99.62,0.1
150,absolute_error,8,5.25,18,37.5,100.0,0.0
160,poisson,6,3.25,19,25.0,72.92,7.78
120,absolute_error,18,4.0,3,0.0,99.65,0.09
40,absolute_error,15,4.75,7,0.0,98.96,0.28
90,poisson,15,6.5,16,0.0,76.83,6.59
20,poisson,8,9.0,2,0.0,75.99,6.84
190,poisson,11,9.0,1,25.0,74.95,7.16
100,absolute_error,4,8.75,13,37.5,100.0,0.0
150,poisson,4,5.25,2,25.0,69.39,8.89
10,poisson,11,5.25,17,25.0,70.61,8.5
160,poisson,11,4.5,20,0.0,75.45,7.0
180,absolute_error,8,5.25,7,0.0,99.77,0.06
70,absolute_error,15,4.5,10,37.5,100.0,0.0
140,squared_error,2,7.75,3,25.0,73.57,7.58
50,absolute_error,1,3.75,20,37.5,100.0,0.0
170,squared_error,18,7.25,3,25.0,74.61,7.26
100,poisson,19,6.5,7,0.0,75.02,7.14
20,absolute_error,13,0.0,15,37.5,100.0,0.0
110,poisson,20,6.75,18,25.0,72.53,7.91
180,poisson,14,9.0,6,0.0,75.71,6.93
110,squared_error,3,7.25,6,25.0,74.56,7.28
140,absolute_error,8,9.75,7,0.0,99.7,0.08
130,squared_error,17,6.75,17,25.0,73.62,7.57
140,absolute_error,19,5.0,19,37.5,100.0,0.0
90,absolute_error,17,6.0,4,37.5,100.0,0.0
110,absolute_error,11,6.25,2,37.5,100.0,0.0
120,poisson,9,6.0,19,25.0,70.38,8.58
50,poisson,13,9.75,17,25.0,71.05,8.37
200,poisson,19,3.5,12,25.0,73.91,7.48
190,squared_error,15,7.0,4,25.0,73.63,7.56
40,squared_error,11,9.5,16,25.0,74.29,7.36
200,absolute_error,13,10.0,6,37.5,100.0,0.0
180,squared_error,6,6.75,20,25.0,74.05,7.43
40,squared_error,2,9.5,7,25.0,71.27,8.3
90,absolute_error,9,0.75,16,37.5,100.0,0.0
20,squared_error,18,3.5,3,0.0,78.62,6.05
190,absolute_error,18,7.5,17,0.0,99.78,0.06
40,poisson,6,2.25,10,25.0,74.56,7.28
70,squared_error,19,5.25,16,25.0,71.93,8.09
40,absolute_error,4,2.5,12,37.5,100.0,0.0
40,poisson,17,8.75,16,0.0,80.92,5.36
90,squared_error,20,3.75,17,25.0,71.69,8.17
100,poisson,20,6.5,2,25.0,73.55,7.59
170,absolute_error,8,7.0,14,0.0,99.75,0.07
10,absolute_error,18,8.5,5,37.5,100.0,0.0
110,absolute_error,2,6.0,15,37.5,100.0,0.0
110,absolute_error,20,2.75,8,37.5,100.0,0.0
30,squared_error,13,0.5,7,25.0,74.85,7.19
170,poisson,2,0.75,19,25.0,72.4,12.32
170,poisson,7,1.25,16,25.0,74.5,7.3
10,absolute_error,5,4.5,6,37.5,100.0,0.0
70,poisson,11,8.75,19,25.0,72.68,7.86
130,absolute_error,5,7.75,14,37.5,100.0,0.0
100,absolute_error,15,2.5,5,37.5,100.0,0.0
110,squared_error,19,3.75,2,0.0,75.76,6.91
140,squared_error,13,7.25,5,25.0,74.37,7.34
50,poisson,19,5.5,20,0.0,76.01,6.83
190,squared_error,17,6.0,8,0.0,75.21,7.08
30,squared_error,17,7.25,16,25.0,72.0,8.07
80,squared_error,9,6.75,18,25.0,70.81,8.44
140,poisson,18,6.0,14,0.0,75.03,7.13
160,absolute_error,20,5.5,19,0.0,99.74,0.07
170,poisson,18,6.5,9,25.0,74.85,7.19
160,squared_error,15,2.25,14,25.0,74.68,7.24
150,absolute_error,1,5.75,2,37.5,100.0,0.0
120,absolute_error,2,8.25,15,37.5,100.0,0.0
110,absolute_error,15,9.0,8,37.5,100.0,0.0
150,poisson,19,4.5,17,25.0,74.4,7.33
50,absolute_error,5,5.75,11,37.5,100.0,0.0
150,squared_error,11,0.5,19,25.0,74.81,7.2
130,poisson,1,6.75,11,25.0,73.16,7.71
130,poisson,18,9.25,7,25.0,72.66,7.87
10,absolute_error,10,0.0,7,37.5,100.0,0.0
130,squared_error,14,2.5,1,25.0,74.29,7.36
170,absolute_error,13,9.25,5,37.5,100.0,0.0
80,poisson,6,8.25,10,0.0,76.64,6.64
200,squared_error,8,6.25,17,25.0,73.11,7.72
180,absolute_error,4,2.75,13,0.0,99.54,0.12
200,poisson,1,2.25,3,25.0,72.73,7.84
140,squared_error,20,0.5,14,25.0,72.65,7.87
140,absolute_error,19,2.5,20,37.5,100.0,0.0
140,poisson,1,9.75,12,0.0,77.29,6.45
10,squared_error,8,6.0,18,0.0,75.44,7.01
60,squared_error,17,2.5,14,0.0,78.18,6.18
40,squared_error,19,1.5,7,25.0,72.15,8.02
90,squared_error,13,8.0,12,25.0,72.81,7.82
30,poisson,12,0.0,1,0.0,76.17,6.79
190,squared_error,15,5.0,11,25.0,73.41,7.63
90,poisson,11,5.75,11,25.0,71.93,8.09
140,poisson,3,2.0,19,25.0,74.03,7.44
150,poisson,3,9.25,6,25.0,73.03,7.75
30,absolute_error,13,9.75,11,37.5,100.0,0.0
110,absolute_error,2,7.25,9,37.5,100.0,0.0
160,squared_error,13,0.25,1,0.0,75.85,6.88
150,absolute_error,8,0.75,8,0.0,99.17,0.22
90,absolute_error,20,6.25,2,37.5,100.0,0.0
160,squared_error,10,1.5,15,25.0,73.01,7.75
80,poisson,18,2.25,11,25.0,74.4,7.33
160,poisson,2,4.0,6,25.0,71.59,8.2
10,poisson,18,0.75,10,25.0,66.89,9.69
90,squared_error,14,9.75,18,25.0,73.83,7.5
80,poisson,16,9.5,3,25.0,72.72,7.84
100,absolute_error,17,6.25,12,37.5,100.0,0.0
160,poisson,9,4.5,8,25.0,74.0,7.45
190,squared_error,3,9.75,11,25.0,73.31,7.66
90,squared_error,13,6.75,19,25.0,73.0,7.76
130,absolute_error,11,4.75,5,37.5,100.0,0.0
120,absolute_error,6,9.75,3,0.0,99.65,0.09
160,squared_error,9,3.75,13,25.0,74.1,7.42
140,absolute_error,20,4.25,4,37.5,100.0,0.0
120,poisson,19,1.0,16,0.0,75.62,6.95
90,squared_error,12,7.0,16,0.0,75.22,7.08
70,absolute_error,15,6.25,3,0.0,99.4,0.16
140,squared_error,4,0.75,20,25.0,71.18,9.66
100,absolute_error,12,3.0,4,37.5,100.0,0.0
20,squared_error,19,8.0,7,0.0,76.43,6.71
10,poisson,11,6.25,4,25.0,70.18,8.64
180,poisson,14,0.0,9,25.0,73.15,7.71
190,poisson,14,8.25,16,0.0,75.42,7.02
140,squared_error,11,5.25,7,25.0,74.4,7.33
160,absolute_error,4,9.25,9,0.0,99.74,0.07
90,absolute_error,14,8.75,5,37.5,100.0,0.0
70,squared_error,19,4.0,8,25.0,72.9,7.79
30,absolute_error,1,8.75,18,37.5,100.0,0.0
100,poisson,17,9.75,7,25.0,73.36,7.65
200,poisson,10,7.75,7,25.0,73.29,7.67
40,poisson,17,8.0,10,25.0,71.11,8.35
40,squared_error,11,9.75,15,25.0,71.82,8.13
110,squared_error,20,8.0,14,0.0,76.26,6.76
120,poisson,10,1.25,10,25.0,73.36,7.65
70,poisson,11,3.0,12,0.0,75.13,7.1
190,absolute_error,1,8.5,18,37.5,100.0,0.0
130,poisson,17,2.0,15,25.0,72.76,7.83
100,squared_error,17,8.25,17,0.0,76.03,6.83
130,squared_error,18,8.75,6,0.0,76.2,6.78
20,poisson,12,10.0,12,25.0,72.37,7.95
30,poisson,11,8.25,10,25.0,71.35,8.27
160,absolute_error,18,9.75,3,37.5,100.0,0.0
10,absolute_error,4,8.25,4,37.5,100.0,0.0
160,squared_error,20,7.0,4,25.0,70.44,8.56
10,absolute_error,10,9.0,14,37.5,100.0,0.0
50,absolute_error,12,7.25,2,37.5,100.0,0.0
70,absolute_error,9,6.25,1,37.5,100.0,0.0
50,absolute_error,7,1.0,3,37.5,100.0,0.0
100,poisson,18,1.75,7,25.0,73.84,7.5
200,absolute_error,11,1.0,1,0.0,99.79,0.06
140,poisson,9,1.0,5,25.0,70.43,8.56
190,poisson,11,1.75,8,0.0,75.32,7.04
170,squared_error,3,3.0,11,25.0,74.88,8.13
170,squared_error,19,5.5,14,25.0,73.21,7.69
160,squared_error,17,1.25,16,0.0,75.51,6.99
100,squared_error,8,4.5,19,25.0,71.16,8.33
70,squared_error,17,6.75,8,25.0,70.65,8.49
190,absolute_error,11,8.25,20,0.0,99.78,0.06
20,absolute_error,16,10.0,15,37.5,100.0,0.0
60,absolute_error,1,9.0,18,37.5,100.0,0.0
180,absolute_error,20,5.25,8,37.5,100.0,0.0
200,squared_error,9,7.0,5,25.0,73.87,7.49
50,absolute_error,9,6.0,2,37.5,100.0,0.0
80,poisson,14,0.75,8,0.0,79.0,5.93
190,absolute_error,17,6.25,15,37.5,100.0,0.0
90,absolute_error,9,6.0,16,37.5,100.0,0.0
160,absolute_error,10,2.75,14,37.5,100.0,0.0
140,absolute_error,18,7.5,9,37.5,100.0,0.0
160,absolute_error,19,7.0,19,37.5,100.0,0.0
170,squared_error,16,3.5,2,25.0,74.08,7.42
80,poisson,20,4.75,2,25.0,70.89,8.42
20,squared_error,5,2.25,3,0.0,78.95,5.95
100,squared_error,10,0.0,10,25.0,74.45,7.31
70,poisson,13,9.5,10,25.0,74.12,7.41
140,squared_error,10,5.0,15,25.0,74.7,7.23
150,squared_error,4,2.25,6,12.5,74.69,7.69
10,absolute_error,20,1.5,9,37.5,100.0,0.0
170,absolute_error,10,8.5,16,37.5,100.0,0.0
40,absolute_error,12,5.75,14,37.5,100.0,0.0
60,squared_error,2,7.0,11,25.0,73.57,7.58
150,absolute_error,13,6.0,5,0.0,99.72,0.07
50,squared_error,17,3.25,14,25.0,70.96,8.39
40,squared_error,10,1.0,10,25.0,69.08,8.99
20,squared_error,17,5.5,12,0.0,75.22,7.08
160,squared_error,9,0.5,3,25.0,72.01,8.07
170,absolute_error,20,6.75,8,37.5,100.0,0.0
180,poisson,17,6.75,10,25.0,71.88,8.11
80,poisson,17,5.75,10,25.0,70.34,8.59
150,squared_error,5,4.0,9,0.0,75.28,7.06
200,poisson,11,4.0,19,25.0,71.92,8.09
200,absolute_error,3,6.5,19,0.0,99.38,0.17
180,squared_error,3,3.0,5,25.0,74.82,6.51
50,absolute_error,18,2.0,1,37.5,100.0,0.0
130,poisson,17,5.25,13,25.0,74.66,7.25
30,squared_error,19,8.0,8,0.0,75.07,7.12
150,poisson,13,10.0,12,25.0,73.42,7.63
180,squared_error,12,1.5,3,25.0,71.16,8.33
130,poisson,3,7.25,4,25.0,71.15,8.33
40,poisson,12,9.75,19,25.0,73.57,7.58
60,absolute_error,12,1.25,15,0.0,99.31,0.19
140,absolute_error,6,1.0,7,0.0,99.7,0.08
140,squared_error,6,6.75,11,25.0,73.81,7.51
130,poisson,18,6.25,6,25.0,73.11,7.72
70,poisson,1,3.0,5,25.0,74.75,7.22
130,squared_error,8,7.0,3,25.0,71.96,8.08
70,squared_error,18,1.5,4,25.0,72.31,7.97
160,absolute_error,19,9.75,20,37.5,100.0,0.0
20,absolute_error,1,8.25,20,37.5,100.0,0.0
10,poisson,5,1.5,13,25.0,74.78,7.21
100,poisson,9,2.5,5,25.0,71.25,8.3
110,absolute_error,10,9.0,8,0.0,99.62,0.1
190,squared_error,11,4.75,1,25.0,74.6,7.27
170,absolute_error,8,0.5,12,0.0,99.75,0.07
30,squared_error,12,2.25,9,25.0,71.93,8.09
190,absolute_error,18,7.75,12,37.5,100.0,0.0
80,squared_error,10,3.25,4,25.0,73.63,7.56
100,absolute_error,16,10.0,18,37.5,100.0,0.0
70,squared_error,8,1.25,7,25.0,74.72,7.23
70,squared_error,4,10.0,14,25.0,71.33,8.28
20,absolute_error,20,2.75,3,37.5,100.0,0.0
140,poisson,20,9.5,8,25.0,74.59,7.27
190,poisson,19,1.25,2,25.0,72.02,8.06
80,poisson,9,1.75,2,0.0,75.52,6.98
70,absolute_error,4,8.0,7,37.5,100.0,0.0
140,absolute_error,3,6.5,6,37.5,100.0,0.0
40,squared_error,13,5.25,9,0.0,76.7,6.63
100,absolute_error,4,0.25,19,0.0,99.5,-0.06
60,absolute_error,20,4.25,2,37.5,100.0,0.0
160,poisson,19,0.25,8,25.0,73.97,7.46
70,poisson,15,2.0,6,25.0,71.8,8.13
90,squared_error,9,5.25,20,25.0,72.81,7.82
80,poisson,20,10.0,14,25.0,72.53,7.9
60,squared_error,10,7.75,14,25.0,70.25,8.62
130,absolute_error,19,5.0,15,37.5,100.0,0.0
190,squared_error,9,4.25,18,25.0,72.89,7.79
90,poisson,9,6.5,10,25.0,69.62,8.82
190,poisson,7,3.0,19,0.0,75.16,7.09
90,absolute_error,14,7.25,3,37.5,100.0,0.0
90,squared_error,13,6.5,5,0.0,75.12,7.11
140,poisson,8,2.25,2,25.0,72.99,7.76
10,absolute_error,2,7.5,5,37.5,100.0,0.0
130,squared_error,7,2.75,13,25.0,71.32,8.28
200,squared_error,8,10.0,17,25.0,74.27,7.37
160,squared_error,13,3.0,1,25.0,72.46,7.92
150,poisson,4,8.25,16,25.0,74.36,7.34
20,squared_error,19,4.0,18,25.0,69.19,8.95
40,absolute_error,4,5.5,9,37.5,100.0,0.0
150,absolute_error,12,0.5,6,0.0,99.44,0.15
170,absolute_error,10,8.25,12,0.0,99.75,0.07
130,absolute_error,4,7.0,13,37.5,100.0,0.0
10,absolute_error,17,3.5,3,37.5,100.0,0.0
150,absolute_error,13,9.5,2,37.5,100.0,0.0
120,absolute_error,20,5.75,3,37.5,100.0,0.0
200,absolute_error,3,3.25,6,37.5,100.0,0.0
70,squared_error,15,0.0,18,25.0,73.78,7.52
190,squared_error,13,2.25,9,25.0,72.74,7.84
100,absolute_error,17,5.5,14,37.5,100.0,0.0
90,squared_error,15,4.0,9,25.0,74.0,7.45
170,squared_error,8,8.0,6,0.0,75.44,7.01
180,squared_error,15,6.75,19,25.0,74.9,7.17
60,poisson,8,3.0,17,25.0,74.71,7.23
80,poisson,1,5.5,1,0.0,75.63,6.95
170,squared_error,18,7.5,10,25.0,73.45,7.62
140,absolute_error,14,3.5,9,0.0,99.7,0.08
150,poisson,8,5.5,14,0.0,75.32,7.04
160,poisson,5,5.75,16,0.0,75.79,6.9
80,squared_error,1,5.75,18,25.0,73.65,8.45
200,absolute_error,17,1.0,17,37.5,100.0,0.0
100,poisson,11,5.5,18,25.0,68.97,9.02
170,absolute_error,2,0.75,2,37.5,98.82,0.52
150,absolute_error,12,2.5,1,37.5,100.0,0.0
180,squared_error,19,9.0,8,25.0,73.75,7.53
110,absolute_error,20,1.75,16,37.5,100.0,0.0
140,absolute_error,18,3.5,13,37.5,100.0,0.0
150,squared_error,13,8.25,6,25.0,74.63,7.25
80,poisson,9,8.25,9,25.0,70.34,8.59
180,poisson,12,5.0,10,0.0,76.25,6.76
80,squared_error,15,5.75,9,25.0,73.79,7.51
170,squared_error,7,2.0,16,25.0,74.7,7.23
40,poisson,4,6.0,6,25.0,71.88,8.11
90,squared_error,19,7.25,5,25.0,69.62,8.82
180,poisson,19,8.75,3,25.0,72.34,7.96
140,squared_error,17,0.5,1,25.0,73.51,7.6
110,poisson,5,5.75,3,25.0,71.45,8.24
60,squared_error,16,0.75,7,0.0,77.01,6.53
100,absolute_error,18,6.0,12,37.5,100.0,0.0
60,poisson,7,5.0,17,25.0,73.14,7.72
160,squared_error,19,10.0,10,25.0,73.12,7.72
110,poisson,3,3.75,1,25.0,73.62,7.57
200,absolute_error,16,1.5,5,0.0,99.58,0.11
110,squared_error,15,2.75,17,25.0,73.01,7.76
110,poisson,15,3.0,2,25.0,72.13,8.03
90,poisson,12,6.75,4,25.0,72.76,7.83
140,squared_error,6,9.25,13,0.0,75.75,6.91
90,squared_error,20,5.5,3,25.0,73.03,7.75
70,poisson,16,4.5,8,25.0,74.37,7.34
200,poisson,9,8.0,14,25.0,73.06,7.74
70,squared_error,12,5.75,17,25.0,73.46,7.61
120,absolute_error,1,5.25,18,37.5,100.0,0.0
40,absolute_error,1,3.25,7,37.5,100.0,0.0
40,absolute_error,8,5.0,3,37.5,100.0,0.0
130,absolute_error,20,1.0,16,0.0,99.68,0.09
20,poisson,20,0.75,3,0.0,75.55,6.98
110,poisson,6,3.0,18,25.0,73.41,7.63
80,poisson,11,8.0,18,25.0,74.67,7.24
150,poisson,4,0.25,12,25.0,69.65,12.53
10,poisson,8,4.0,14,25.0,69.96,8.71
10,absolute_error,1,9.75,19,37.5,100.0,0.0
60,absolute_error,4,7.25,4,37.5,100.0,0.0
160,poisson,16,1.25,6,25.0,72.99,7.76
110,absolute_error,8,1.0,6,37.5,100.0,0.0
100,absolute_error,14,5.25,14,37.5,100.0,0.0
150,poisson,10,3.0,17,25.0,73.19,7.7
120,poisson,7,8.0,11,25.0,72.66,7.86
200,squared_error,14,3.75,8,25.0,74.31,7.35
170,squared_error,5,4.5,13,25.0,69.3,8.92
130,squared_error,15,7.5,6,25.0,73.63,7.56
30,poisson,8,6.5,14,0.0,76.1,6.81
200,absolute_error,6,0.0,8,0.0,97.15,-0.27
170,squared_error,12,1.75,11,0.0,75.98,6.84
60,squared_error,4,4.75,14,0.0,75.99,6.84
190,squared_error,16,5.5,16,25.0,74.47,7.31
60,squared_error,4,1.0,9,25.0,69.16,4.54
130,squared_error,9,7.0,16,25.0,74.98,7.15
180,squared_error,8,7.0,16,25.0,74.72,7.23
70,poisson,7,2.25,4,25.0,73.4,7.63
10,absolute_error,11,1.5,17,37.5,100.0,0.0
40,absolute_error,16,8.5,17,37.5,100.0,0.0
200,squared_error,18,6.0,20,25.0,72.55,7.9
10,squared_error,15,0.5,12,25.0,71.93,8.09
150,absolute_error,15,9.0,2,0.0,99.72,0.07
190,squared_error,19,0.0,5,25.0,72.93,7.78
10,absolute_error,5,6.25,19,37.5,100.0,0.0
70,squared_error,3,5.75,16,25.0,74.59,7.27
100,absolute_error,12,4.5,9,37.5,100.0,0.0
20,absolute_error,4,0.75,5,37.5,100.0,0.0
150,absolute_error,4,8.5,16,37.5,100.0,0.0
110,squared_error,14,9.25,18,0.0,75.32,7.05
80,squared_error,15,7.0,8,25.0,74.64,7.25
130,absolute_error,18,4.75,20,37.5,100.0,0.0
130,poisson,2,4.75,13,25.0,73.03,7.75
110,poisson,4,8.25,7,25.0,74.18,7.39
70,squared_error,13,4.5,8,25.0,71.18,8.33
200,squared_error,18,7.75,18,25.0,71.58,8.2
100,absolute_error,18,9.25,16,37.5,100.0,0.0
20,poisson,12,7.25,11,25.0,74.89,7.18
140,absolute_error,3,5.5,20,37.5,100.0,0.0
10,poisson,3,5.5,19,25.0,72.15,8.02
200,squared_error,14,8.25,9,25.0,73.97,7.46
30,absolute_error,17,9.0,8,37.5,100.0,0.0
180,absolute_error,14,9.25,13,37.5,100.0,0.0
60,absolute_error,8,8.0,7,37.5,100.0,0.0
60,poisson,7,5.75,5,0.0,78.51,6.08
190,squared_error,7,5.5,4,25.0,74.43,7.32
100,poisson,15,2.5,14,25.0,72.96,7.77
150,poisson,6,1.0,20,25.0,73.0,7.76
30,squared_error,8,7.75,14,25.0,68.64,9.13
170,poisson,15,9.5,7,0.0,76.41,6.71
50,poisson,5,5.75,7,0.0,77.81,6.29
190,squared_error,17,2.75,13,25.0,73.55,7.59
170,squared_error,18,0.75,4,25.0,73.76,7.52
170,absolute_error,13,6.25,3,37.5,100.0,0.0
130,poisson,7,3.25,20,0.0,75.12,7.11
170,absolute_error,20,8.0,20,37.5,100.0,0.0
100,absolute_error,20,2.75,13,37.5,100.0,0.0
170,squared_error,18,4.5,18,25.0,72.28,7.98
40,poisson,11,4.5,3,0.0,76.75,6.61
80,squared_error,6,0.0,20,25.0,70.63,7.01
170,poisson,19,2.75,14,25.0,73.86,7.49
100,poisson,9,4.75,6,25.0,74.82,7.2
80,squared_error,20,2.75,7,25.0,73.38,7.64
170,absolute_error,20,8.25,4,37.5,100.0,0.0
90,poisson,19,0.25,5,25.0,73.95,7.46
70,absolute_error,6,5.0,15,37.5,100.0,0.0
160,squared_error,20,1.75,16,0.0,75.86,6.88
140,poisson,20,7.25,1,25.0,71.37,8.27
30,squared_error,18,7.5,20,25.0,71.78,8.14
30,poisson,6,7.25,2,25.0,71.71,8.16
70,squared_error,3,9.75,16,0.0,76.41,6.71
50,poisson,8,1.25,19,0.0,75.57,6.97
90,absolute_error,3,7.5,7,37.5,100.0,0.0
50,squared_error,20,6.0,11,25.0,74.17,7.4
170,absolute_error,1,2.5,2,37.5,100.0,0.0
190,absolute_error,20,6.5,11,37.5,100.0,0.0
140,poisson,3,9.5,12,25.0,74.64,7.25
70,poisson,1,3.75,16,25.0,73.46,7.61
40,poisson,1,5.0,10,0.0,75.49,6.99
60,absolute_error,4,8.0,4,37.5,100.0,0.0
140,absolute_error,4,3.25,4,37.5,100.0,0.0
80,poisson,20,5.5,6,0.0,76.45,6.7
40,absolute_error,18,0.75,6,37.5,100.0,0.0
70,absolute_error,12,6.5,4,37.5,100.0,0.0
160,squared_error,20,2.5,9,0.0,75.14,7.1
120,absolute_error,3,4.25,7,0.0,99.65,0.09
30,squared_error,13,8.0,18,25.0,72.51,7.91
50,squared_error,15,7.5,5,0.0,76.23,6.77
100,squared_error,12,6.75,1,0.0,75.59,6.96
90,poisson,12,3.0,5,25.0,74.95,7.16
60,poisson,8,0.25,13,25.0,73.14,7.72
140,squared_error,8,2.75,7,0.0,76.54,6.67
120,absolute_error,14,9.5,15,37.5,100.0,0.0
10,squared_error,15,3.5,1,0.0,76.1,6.81
90,absolute_error,13,0.5,11,37.5,100.0,0.0
130,poisson,2,8.5,12,0.0,77.02,6.53
80,poisson,18,7.5,1,0.0,76.59,6.66
110,squared_error,15,4.0,14,25.0,73.5,7.6
60,poisson,20,4.5,1,25.0,70.69,8.48
10,absolute_error,19,9.75,4,37.5,100.0,0.0
200,poisson,2,4.25,17,25.0,73.73,7.53
180,squared_error,2,3.5,9,25.0,72.96,11.93
10,poisson,19,5.25,16,25.0,73.03,7.75
150,absolute_error,6,1.25,1,37.5,100.0,0.0
80,squared_error,9,0.0,4,25.0,71.55,8.21
180,poisson,17,9.75,10,0.0,75.28,7.06
110,absolute_error,14,2.25,16,37.5,100.0,0.0
50,absolute_error,14,5.25,13,37.5,100.0,0.0
200,absolute_error,15,5.0,10,37.5,100.0,0.0
30,poisson,3,7.75,16,0.0,77.78,6.3
120,absolute_error,15,5.5,13,37.5,100.0,0.0
200,squared_error,17,4.0,12,25.0,74.24,7.37
140,poisson,16,2.5,12,25.0,74.17,7.4
190,poisson,1,4.25,3,0.0,75.5,6.99
70,poisson,8,6.5,13,0.0,77.82,6.29
200,absolute_error,6,4.5,8,37.5,100.0,0.0
20,squared_error,3,8.5,20,0.0,79.82,5.69
50,absolute_error,16,6.0,4,37.5,100.0,0.0
150,squared_error,6,2.25,13,25.0,74.12,7.41
30,absolute_error,20,6.25,17,37.5,100.0,0.0
110,squared_error,3,4.25,5,25.0,73.61,8.37
20,absolute_error,12,5.75,19,37.5,100.0,0.0
30,squared_error,7,9.75,6,25.0,71.86,8.11
80,absolute_error,18,8.5,19,37.5,100.0,0.0
70,absolute_error,16,8.5,3,37.5,100.0,0.0
120,squared_error,1,8.5,3,25.0,73.06,7.74
130,absolute_error,8,2.25,9,0.0,99.68,0.09
80,squared_error,1,3.5,5,0.0,77.55,7.58
90,squared_error,8,2.75,16,25.0,74.17,7.4
30,poisson,12,0.75,2,0.0,76.02,6.83
50,absolute_error,13,1.75,15,37.5,100.0,0.0
20,squared_error,16,6.5,9,0.0,75.22,7.08
200,absolute_error,3,2.5,16,0.0,99.79,0.06
50,absolute_error,20,0.0,17,37.5,100.0,0.0
10,squared_error,1,7.5,12,0.0,79.17,5.88
190,squared_error,15,6.75,12,25.0,72.32,7.97
170,poisson,2,3.0,16,0.0,75.12,7.11
80,poisson,9,4.5,12,25.0,74.62,7.26
50,absolute_error,16,3.75,6,37.5,100.0,0.0
